x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.004,True,1.0,0.004,2025-09-16 09:30:16.401,2025-09-16 09:30:26.371,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y0mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y0mm_ocr.csv,18,"1925, 1900, 1950, 1939, 1973, 1981, 1997, 1967, 2005, 2005, 2017, 2047",1975.50,12,"09:30:18, 09:30:19, 09:30:19, 09:30:20, 09:30:20, 09:30:21, 09:30:21, 09:30:22, 09:30:22, 09:30:23, 09:30:23, 09:30:24"
0.35,0.001,0.004,True,1.0,0.00412,2025-09-16 09:30:26.374,2025-09-16 09:30:35.646,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y1mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y1mm_ocr.csv,18,"2040, 2044, 1990, 2034, 1981, 1979, 1979, 1960, 1942, 1978, 2003, 2026",1996.33,12,"09:30:28, 09:30:28, 09:30:29, 09:30:29, 09:30:30, 09:30:30, 09:30:31, 09:30:31, 09:30:32, 09:30:32, 09:30:33, 09:30:33"
0.35,0.002,0.004,True,1.0,0.00447,2025-09-16 09:30:35.650,2025-09-16 09:30:44.904,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y2mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y2mm_ocr.csv,18,"2007, 2013, 2013, 1934, 1941, 1956, 1971, 1940, 1957, 1963, 1941, 1935",1964.25,12,"09:30:37, 09:30:37, 09:30:38, 09:30:38, 09:30:39, 09:30:39, 09:30:40, 09:30:40, 09:30:41, 09:30:41, 09:30:42, 09:30:42"
0.35,0.003,0.004,True,1.0,0.005,2025-09-16 09:30:44.908,2025-09-16 09:30:54.170,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y3mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y3mm_ocr.csv,18,"1927, 1927, 1970, 1899, 1842, 1840, 1876, 1883, 1872, 1914, 1960, 1979",1907.42,12,"09:30:46, 09:30:47, 09:30:47, 09:30:48, 09:30:48, 09:30:49, 09:30:49, 09:30:50, 09:30:50, 09:30:51, 09:30:51, 09:30:52"
0.35,0.004,0.004,True,1.0,0.00566,2025-09-16 09:30:54.173,2025-09-16 09:31:03.438,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y4mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y4mm_ocr.csv,18,"1909, 1891, 1952, 1870, 1843, 1832, 1862, 1866, 1938, 1876, 1825, 1825",1874.08,12,"09:30:56, 09:30:56, 09:30:57, 09:30:57, 09:30:58, 09:30:58, 09:30:59, 09:30:59, 09:31:00, 09:31:00, 09:31:01, 09:31:01"
0.35,0.005,0.004,True,1.0,0.0064,2025-09-16 09:31:03.440,2025-09-16 09:31:12.705,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y5mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y5mm_ocr.csv,18,"1734, 1713, 1755, 1779, 1735, 1709, 1740, 1765, 1691, 1738, 1738, 1682",1731.58,12,"09:31:05, 09:31:05, 09:31:06, 09:31:06, 09:31:07, 09:31:07, 09:31:08, 09:31:08, 09:31:09, 09:31:09, 09:31:10, 09:31:10"
0.35,0.006,0.004,True,1.0,0.00721,2025-09-16 09:31:12.707,2025-09-16 09:31:21.972,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y6mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y6mm_ocr.csv,18,"1442, 1309, 1297, 1273, 1304, 1304, 1331, 1336, 1295, 1324, 1302, 1274",1315.92,12,"09:31:14, 09:31:15, 09:31:15, 09:31:16, 09:31:16, 09:31:17, 09:31:17, 09:31:18, 09:31:18, 09:31:19, 09:31:19, 09:31:20"
0.35,0.007,0.004,True,1.0,0.00806,2025-09-16 09:31:21.975,2025-09-16 09:31:31.238,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y7mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y7mm_ocr.csv,18,"926, 926, 847, 909, 920, 861, 819, 865, 925, 905, 882, 898",890.25,12,"09:31:23, 09:31:24, 09:31:24, 09:31:25, 09:31:25, 09:31:26, 09:31:26, 09:31:27, 09:31:27, 09:31:28, 09:31:28, 09:31:29"
0.35,0.008,0.004,True,1.0,0.00894,2025-09-16 09:31:31.240,2025-09-16 09:31:40.503,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y8mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y8mm_ocr.csv,18,"719, 558, 507, 525, 525, 515, 558, 474, 489, 519, 544, 556",540.75,12,"09:31:33, 09:31:33, 09:31:34, 09:31:34, 09:31:35, 09:31:35, 09:31:36, 09:31:36, 09:31:37, 09:31:37, 09:31:38, 09:31:38"
0.35,0.009000000000000001,0.004,True,1.0,0.00985,2025-09-16 09:31:40.506,2025-09-16 09:31:49.780,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y9mm/raster_log_2025-09-16 09:13:29.301_z4mm_x350mm_y9mm_ocr.csv,18,"408, 243, 233, 238, 233, 243, 245, 221, 228, 229, 240, 228",249.08,12,"09:31:42, 09:31:42, 09:31:43, 09:31:43, 09:31:44, 09:31:44, 09:31:45, 09:31:45, 09:31:46, 09:31:46, 09:31:47, 09:31:47"
