x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.12,True,1.0,0.12,2025-09-24 15:30:55.694,2025-09-24 15:31:09.776,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y0mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y0mm_ocr.csv,26,"26, 28, 29, 37, 26, 25, 34, 36, 36, 28, 30, 33, 25, 32, 31, 21, 23, 20, 22, 25",28.35,20,"15:30:58, 15:30:59, 15:30:59, 15:31:00, 15:31:00, 15:31:01, 15:31:01, 15:31:02, 15:31:02, 15:31:03, 15:31:03, 15:31:04, 15:31:04, 15:31:05, 15:31:05, 15:31:06, 15:31:06, 15:31:07, 15:31:07, 15:31:08"
0.35,0.004,0.12,True,1.0,0.12007,2025-09-24 15:31:09.780,2025-09-24 15:31:23.232,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y4mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y4mm_ocr.csv,26,"29, 26, 27, 21, 20, 25, 24, 28, 27, 30, 26, 28, 33, 36, 37, 40, 34, 36, 33, 31",29.55,20,"15:31:12, 15:31:12, 15:31:13, 15:31:13, 15:31:14, 15:31:14, 15:31:15, 15:31:15, 15:31:16, 15:31:16, 15:31:17, 15:31:17, 15:31:18, 15:31:18, 15:31:19, 15:31:19, 15:31:20, 15:31:20, 15:31:21, 15:31:21"
0.35,0.008,0.12,True,1.0,0.12027,2025-09-24 15:31:23.236,2025-09-24 15:31:36.699,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y8mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y8mm_ocr.csv,26,"22, 23, 37, 40, 31, 26, 27, 24, 19, 33, 36, 28, 22, 22, 30, 34, 34, 40, 34, 28",29.50,20,"15:31:25, 15:31:26, 15:31:26, 15:31:27, 15:31:27, 15:31:28, 15:31:28, 15:31:29, 15:31:29, 15:31:30, 15:31:30, 15:31:31, 15:31:31, 15:31:32, 15:31:32, 15:31:33, 15:31:33, 15:31:34, 15:31:34, 15:31:35"
0.35,0.012,0.12,True,1.0,0.1206,2025-09-24 15:31:36.702,2025-09-24 15:31:50.165,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y12mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y12mm_ocr.csv,26,"23, 33, 34, 34, 30, 23, 20, 19, 37, 34, 23, 21, 32, 30, 30, 33, 32, 23, 33, 33",28.85,20,"15:31:39, 15:31:39, 15:31:40, 15:31:40, 15:31:41, 15:31:41, 15:31:42, 15:31:42, 15:31:43, 15:31:43, 15:31:44, 15:31:44, 15:31:45, 15:31:45, 15:31:46, 15:31:46, 15:31:47, 15:31:47, 15:31:48, 15:31:48"
0.35,0.016,0.12,True,1.0,0.12106,2025-09-24 15:31:50.168,2025-09-24 15:32:03.633,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y16mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y16mm_ocr.csv,26,"25, 27, 23, 23, 32, 28, 28, 33, 22, 24, 33, 32, 26, 295, 31, 35, 30, 28, 28, 25",41.40,20,"15:31:52, 15:31:53, 15:31:53, 15:31:54, 15:31:54, 15:31:55, 15:31:55, 15:31:56, 15:31:56, 15:31:57, 15:31:57, 15:31:58, 15:31:58, 15:31:59, 15:31:59, 15:32:00, 15:32:00, 15:32:01, 15:32:01, 15:32:02"
0.35,0.02,0.12,True,1.0,0.12166,2025-09-24 15:32:03.639,2025-09-24 15:32:17.099,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y20mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y20mm_ocr.csv,26,"26, 22, 18, 23, 34, 33, 31, 25, 21, 25, 36, 35, 35, 30, 31, 29, 27, 31, 28, 26",28.30,20,"15:32:06, 15:32:06, 15:32:07, 15:32:07, 15:32:08, 15:32:08, 15:32:09, 15:32:09, 15:32:10, 15:32:10, 15:32:11, 15:32:11, 15:32:12, 15:32:12, 15:32:13, 15:32:13, 15:32:14, 15:32:14, 15:32:15, 15:32:15"
0.35,0.024,0.12,True,1.0,0.12238,2025-09-24 15:32:17.103,2025-09-24 15:32:30.565,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y24mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y24mm_ocr.csv,26,"23, 417, 24, 23, 22, 21, 19, 18, 19, 21, 23, 23, 25, 31, 34, 32, 35, 31, 29, 25",44.75,20,"15:32:19, 15:32:20, 15:32:20, 15:32:21, 15:32:21, 15:32:22, 15:32:22, 15:32:23, 15:32:23, 15:32:24, 15:32:24, 15:32:25, 15:32:25, 15:32:26, 15:32:26, 15:32:27, 15:32:27, 15:32:28, 15:32:28, 15:32:29"
0.35,0.028,0.12,True,1.0,0.12322,2025-09-24 15:32:30.568,2025-09-24 15:32:44.034,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y28mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y28mm_ocr.csv,26,"28, 33, 20, 31, 26, 27, 21, 29, 26, 26, 24, 13, 19, 27, 32, 31, 26, 417, 21, 20",44.85,20,"15:32:33, 15:32:33, 15:32:34, 15:32:34, 15:32:35, 15:32:35, 15:32:36, 15:32:36, 15:32:37, 15:32:37, 15:32:38, 15:32:38, 15:32:39, 15:32:39, 15:32:40, 15:32:40, 15:32:41, 15:32:41, 15:32:42, 15:32:42"
0.35,0.032,0.12,True,1.0,0.12419,2025-09-24 15:32:44.038,2025-09-24 15:32:57.500,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y32mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y32mm_ocr.csv,26,"20, 14, 417, 20, 21, 417, 21, 27, 24, 30, 28, 27, 23, 25, 24, 26, 31, 26, 19, 20",63.00,20,"15:32:46, 15:32:47, 15:32:47, 15:32:48, 15:32:48, 15:32:49, 15:32:49, 15:32:50, 15:32:50, 15:32:51, 15:32:51, 15:32:52, 15:32:52, 15:32:53, 15:32:53, 15:32:54, 15:32:54, 15:32:55, 15:32:55, 15:32:56"
0.35,0.036000000000000004,0.12,True,1.0,0.12528,2025-09-24 15:32:57.503,2025-09-24 15:33:10.966,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y36mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y36mm_ocr.csv,26,"19, 417, 22, 18, 20, 417, 15, 17, 17, 417, 23, 20, 18, 21, 22, 18, 19, 16, 417, 21",98.70,20,"15:33:00, 15:33:00, 15:33:01, 15:33:01, 15:33:02, 15:33:02, 15:33:03, 15:33:03, 15:33:04, 15:33:04, 15:33:05, 15:33:05, 15:33:06, 15:33:06, 15:33:07, 15:33:07, 15:33:08, 15:33:08, 15:33:09, 15:33:09"
0.35,0.04,0.12,True,1.0,0.12649,2025-09-24 15:33:10.970,2025-09-24 15:33:24.432,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y40mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y40mm_ocr.csv,26,"24, 24, 13, 8, 9, 417, 20, 417, 417, 417, 22, 18, 19, 21, 15, 11, 11, 13, 16, 16",96.40,20,"15:33:13, 15:33:13, 15:33:14, 15:33:14, 15:33:15, 15:33:16, 15:33:16, 15:33:16, 15:33:17, 15:33:17, 15:33:18, 15:33:18, 15:33:19, 15:33:20, 15:33:20, 15:33:20, 15:33:21, 15:33:21, 15:33:22, 15:33:22"
0.35,0.044,0.12,True,1.0,0.12781,2025-09-24 15:33:24.436,2025-09-24 15:33:37.900,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y44mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y44mm_ocr.csv,26,"14, 10, 12, 18, 19, 24, 23, 23, 15, 12, 11, 16, 24, 21, 15, 21, 20, 19, 19, 15",17.55,20,"15:33:26, 15:33:27, 15:33:27, 15:33:28, 15:33:28, 15:33:29, 15:33:29, 15:33:30, 15:33:30, 15:33:31, 15:33:31, 15:33:32, 15:33:32, 15:33:33, 15:33:33, 15:33:34, 15:33:34, 15:33:35, 15:33:35, 15:33:36"
0.35,0.048,0.12,True,1.0,0.12924,2025-09-24 15:33:37.904,2025-09-24 15:33:51.366,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y48mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y48mm_ocr.csv,26,"10, 7, 13, 14, 17, 16, 15, 17, 14, 14, 8, 12, 11, 13, 12, 16, 13, 8, 12, 14",12.80,20,"15:33:40, 15:33:40, 15:33:41, 15:33:41, 15:33:42, 15:33:42, 15:33:43, 15:33:43, 15:33:44, 15:33:44, 15:33:45, 15:33:45, 15:33:46, 15:33:46, 15:33:47, 15:33:47, 15:33:48, 15:33:48, 15:33:49, 15:33:49"
0.35,0.052000000000000005,0.12,True,1.0,0.13078,2025-09-24 15:33:51.372,2025-09-24 15:34:04.835,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y52mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y52mm_ocr.csv,26,"10, 15, 15, 18, 14, 12, 10, 8, 9, 15, 14, 14, 10, 11, 12, 10, 9, 11, 12, 11",12.00,20,"15:33:53, 15:33:54, 15:33:54, 15:33:55, 15:33:55, 15:33:56, 15:33:56, 15:33:57, 15:33:57, 15:33:58, 15:33:58, 15:33:59, 15:33:59, 15:34:00, 15:34:00, 15:34:01, 15:34:01, 15:34:02, 15:34:02, 15:34:03"
0.35,0.056,0.12,True,1.0,0.13242,2025-09-24 15:34:04.841,2025-09-24 15:34:18.299,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y56mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y56mm_ocr.csv,26,"9, 9, 11, 7, 8, 8, 5, 8, 12, 12, 10, 11, 10, 14, 10, 417, 7, 9, 11, 12",30.00,20,"15:34:07, 15:34:07, 15:34:08, 15:34:08, 15:34:09, 15:34:09, 15:34:10, 15:34:10, 15:34:11, 15:34:11, 15:34:12, 15:34:12, 15:34:13, 15:34:13, 15:34:14, 15:34:14, 15:34:15, 15:34:15, 15:34:16, 15:34:16"
0.35,0.06,0.12,True,1.0,0.13416,2025-09-24 15:34:18.303,2025-09-24 15:34:31.767,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y60mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y60mm_ocr.csv,26,"10, 14, 417, 15, 10, 10, 10, 6, 9, 12, 135, 13, 12, 13, 5, 6, 10, 12, 13, 8",37.00,20,"15:34:20, 15:34:21, 15:34:21, 15:34:22, 15:34:22, 15:34:23, 15:34:23, 15:34:24, 15:34:24, 15:34:25, 15:34:25, 15:34:26, 15:34:26, 15:34:27, 15:34:27, 15:34:28, 15:34:28, 15:34:29, 15:34:29, 15:34:30"
0.35,0.064,0.12,True,1.0,0.136,2025-09-24 15:34:31.770,2025-09-24 15:34:45.232,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y64mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y64mm_ocr.csv,26,"8, 6, 4, 4, 7, 8, 11, 9, 8, 6, 6, 7, 9, 10, 12, 8, 7, 5, 7, 10",7.60,20,"15:34:34, 15:34:34, 15:34:35, 15:34:35, 15:34:36, 15:34:36, 15:34:37, 15:34:37, 15:34:38, 15:34:38, 15:34:39, 15:34:39, 15:34:40, 15:34:40, 15:34:41, 15:34:41, 15:34:42, 15:34:42, 15:34:43, 15:34:43"
0.35,0.068,0.12,True,1.0,0.13793,2025-09-24 15:34:45.237,2025-09-24 15:34:58.700,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y68mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y68mm_ocr.csv,26,"5, 4, 9, 9, 5, 5, 4, 4, 3, 4, 5, 8, 6, 11, 12, 9, 4, 1, 7, 7",6.10,20,"15:34:47, 15:34:48, 15:34:48, 15:34:49, 15:34:49, 15:34:50, 15:34:50, 15:34:51, 15:34:51, 15:34:52, 15:34:52, 15:34:53, 15:34:53, 15:34:54, 15:34:54, 15:34:55, 15:34:55, 15:34:56, 15:34:56, 15:34:57"
0.35,0.07200000000000001,0.12,True,1.0,0.13994,2025-09-24 15:34:58.705,2025-09-24 15:35:12.168,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y72mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y72mm_ocr.csv,26,"6, 10, 8, 6, 6, 6, 3, 10, 3, 7, 8, 7, 3, 7, 7, 5, 8, 6, 7, 5",6.40,20,"15:35:01, 15:35:01, 15:35:02, 15:35:02, 15:35:03, 15:35:03, 15:35:04, 15:35:04, 15:35:05, 15:35:05, 15:35:06, 15:35:06, 15:35:07, 15:35:07, 15:35:08, 15:35:08, 15:35:09, 15:35:09, 15:35:10, 15:35:10"
0.35,0.076,0.12,True,1.0,0.14204,2025-09-24 15:35:12.173,2025-09-24 15:35:25.632,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y76mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y76mm_ocr.csv,26,"3, 5, 5, 7, 6, 5, 3, 3, 3, 5, 7, 7, 5, 5, 3, 2, 4, 7, 5, 2",4.60,20,"15:35:14, 15:35:15, 15:35:15, 15:35:16, 15:35:16, 15:35:17, 15:35:17, 15:35:18, 15:35:18, 15:35:19, 15:35:19, 15:35:20, 15:35:20, 15:35:21, 15:35:21, 15:35:22, 15:35:22, 15:35:23, 15:35:23, 15:35:24"
0.35,0.08,0.12,True,1.0,0.14422,2025-09-24 15:35:25.635,2025-09-24 15:35:39.101,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y80mm/raster_log_2025-09-24 15:13:09.488_z120mm_x350mm_y80mm_ocr.csv,26,"4, 4, 2, 4, 4, 9, 7, 4, 2, 3, 5, 4, 4, 7, 6, 5, 7, 1, 1, 2",4.25,20,"15:35:28, 15:35:28, 15:35:29, 15:35:29, 15:35:30, 15:35:30, 15:35:31, 15:35:31, 15:35:32, 15:35:32, 15:35:33, 15:35:33, 15:35:34, 15:35:34, 15:35:35, 15:35:35, 15:35:36, 15:35:36, 15:35:37, 15:35:37"
