idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-11T16:59:14.883851,0.0,2115,2115,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-14.883_000.png
2,2025-09-11T16:59:15.136866,0.251,2110,2110,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-15.136_001.png
3,2025-09-11T16:59:15.385605,0.501,2110,2110,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-15.384_002.png
4,2025-09-11T16:59:15.627370,0.751,2061,2061,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-15.626_003.png
5,2025-09-11T16:59:15.884425,1.0,2061,2061,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-15.883_004.png
6,2025-09-11T16:59:16.129891,1.251,2066,2066,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-16.129_005.png
7,2025-09-11T16:59:16.381089,1.501,2018,2018,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-16.380_006.png
8,2025-09-11T16:59:16.626991,1.751,2018,2018,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-16.626_007.png
9,2025-09-11T16:59:16.879701,2.001,1966,1966,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-16.878_008.png
10,2025-09-11T16:59:17.127666,2.251,1966,1966,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-17.126_009.png
11,2025-09-11T16:59:17.383408,2.5,1971,1971,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y2mm_2025-09-11_16-59-17.382_010.png
