x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.01,True,1.0,0.01,2025-10-29 16:13:46.653,2025-10-29 16:14:02.250,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x350mm_y0mm_ocr.csv,26,"1039, 1047, 1038, 1101, 1034, 973, 1003, 1035, 1026, 1063, 1060, 1056, 1052, 1023, 1086, 1067, 1091, 1030, 1030, 1048",1045.10,20,"16:13:51, 16:13:51, 16:13:52, 16:13:52, 16:13:53, 16:13:53, 16:13:54, 16:13:54, 16:13:55, 16:13:55, 16:13:56, 16:13:56, 16:13:57, 16:13:57, 16:13:58, 16:13:58, 16:13:59, 16:13:59, 16:14:00, 16:14:00"
0.355,0.0,0.01,True,1.0,0.01118,2025-10-29 16:14:02.255,2025-10-29 16:14:15.804,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x355mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x355mm_y0mm_ocr.csv,26,"886, 882, 881, 804, 841, 841, 897, 879, 857, 858, 867, 865, 870, 943, 892, 833, 813, 836, 843, 890",863.90,20,"16:14:04, 16:14:05, 16:14:05, 16:14:06, 16:14:06, 16:14:07, 16:14:07, 16:14:08, 16:14:08, 16:14:09, 16:14:09, 16:14:10, 16:14:10, 16:14:11, 16:14:11, 16:14:12, 16:14:12, 16:14:13, 16:14:13, 16:14:14"
0.36,0.0,0.01,True,1.0,0.01414,2025-10-29 16:14:15.807,2025-10-29 16:14:29.370,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x360mm_y0mm_ocr.csv,26,"261, 230, 224, 234, 250, 237, 218, 218, 228, 257, 271, 248, 236, 186, 186, 223, 234, 233, 242, 240",232.80,20,"16:14:18, 16:14:18, 16:14:19, 16:14:19, 16:14:20, 16:14:20, 16:14:21, 16:14:21, 16:14:22, 16:14:22, 16:14:23, 16:14:23, 16:14:24, 16:14:24, 16:14:25, 16:14:25, 16:14:26, 16:14:26, 16:14:27, 16:14:27"
0.365,0.0,0.01,True,1.0,0.01803,2025-10-29 16:14:29.373,2025-10-29 16:14:42.937,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x365mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x365mm_y0mm_ocr.csv,26,"14, 18, 22, 21, 17, 13, 8, 10, 9, 12, 13, 11, 14, 12, 12, 12, 19, 14, 11, 11",13.65,20,"16:14:31, 16:14:32, 16:14:32, 16:14:33, 16:14:33, 16:14:34, 16:14:35, 16:14:35, 16:14:36, 16:14:36, 16:14:36, 16:14:37, 16:14:37, 16:14:38, 16:14:38, 16:14:39, 16:14:39, 16:14:40, 16:14:40, 16:14:41"
0.37,0.0,0.01,True,1.0,0.02236,2025-10-29 16:14:42.940,2025-10-29 16:14:56.504,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x370mm_y0mm_ocr.csv,26,"0, 0, 0, 3, 2, 2, 0, 0, 0, 1, 3, 3, 1, 1, 1, 0, 0, 2, 2, 0",1.05,20,"16:14:45, 16:14:46, 16:14:46, 16:14:47, 16:14:47, 16:14:48, 16:14:48, 16:14:49, 16:14:49, 16:14:50, 16:14:50, 16:14:51, 16:14:51, 16:14:52, 16:14:52, 16:14:53, 16:14:53, 16:14:54, 16:14:54, 16:14:55"
0.375,0.0,0.01,True,1.0,0.02693,2025-10-29 16:14:56.507,2025-10-29 16:15:10.070,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x375mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x375mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",0.10,20,"16:14:59, 16:14:59, 16:15:00, 16:15:00, 16:15:01, 16:15:01, 16:15:02, 16:15:02, 16:15:03, 16:15:03, 16:15:04, 16:15:04, 16:15:05, 16:15:05, 16:15:06, 16:15:06, 16:15:07, 16:15:07, 16:15:08, 16:15:08"
0.38,0.0,0.01,True,1.0,0.03162,2025-10-29 16:15:10.074,2025-10-29 16:15:23.635,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x380mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"16:15:12, 16:15:13, 16:15:13, 16:15:14, 16:15:14, 16:15:15, 16:15:15, 16:15:16, 16:15:16, 16:15:17, 16:15:17, 16:15:18, 16:15:18, 16:15:19, 16:15:19, 16:15:20, 16:15:20, 16:15:21, 16:15:21, 16:15:22"
0.385,0.0,0.01,True,1.0,0.0364,2025-10-29 16:15:23.639,2025-10-29 16:15:37.204,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x385mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x385mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"16:15:26, 16:15:26, 16:15:27, 16:15:27, 16:15:28, 16:15:28, 16:15:29, 16:15:29, 16:15:30, 16:15:30, 16:15:31, 16:15:31, 16:15:32, 16:15:32, 16:15:33, 16:15:33, 16:15:34, 16:15:34, 16:15:35, 16:15:35"
0.38999999999999996,0.0,0.01,True,1.0,0.04123,2025-10-29 16:15:37.206,2025-10-29 16:15:50.770,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x390mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0",0.10,20,"16:15:39, 16:15:40, 16:15:40, 16:15:41, 16:15:41, 16:15:42, 16:15:42, 16:15:43, 16:15:43, 16:15:44, 16:15:44, 16:15:45, 16:15:45, 16:15:46, 16:15:46, 16:15:47, 16:15:47, 16:15:48, 16:15:48, 16:15:49"
0.39499999999999996,0.0,0.01,True,1.0,0.0461,2025-10-29 16:15:50.774,2025-10-29 16:16:04.335,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x395mm_y0mm/raster_log_2025-10-29 16:13:44.613_z10mm_x395mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.05,20,"16:15:53, 16:15:53, 16:15:54, 16:15:54, 16:15:55, 16:15:55, 16:15:56, 16:15:56, 16:15:57, 16:15:57, 16:15:58, 16:15:58, 16:15:59, 16:15:59, 16:16:00, 16:16:00, 16:16:01, 16:16:01, 16:16:02, 16:16:02"
