x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.01,True,1.0,0.01,2025-09-29 12:44:24.960,2025-09-29 12:44:38.898,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y0mm_ocr.csv,26,"1115, 1139, 1127, 1124, 1153, 1218, 1232, 1188, 1114, 1095, 1134, 1121, 1166, 1126, 1126, 1054, 1103, 1140, 1109, 1144",1136.40,20,"12:44:27, 12:44:28, 12:44:28, 12:44:29, 12:44:29, 12:44:30, 12:44:30, 12:44:31, 12:44:31, 12:44:32, 12:44:32, 12:44:33, 12:44:33, 12:44:34, 12:44:34, 12:44:35, 12:44:35, 12:44:36, 12:44:36, 12:44:37"
0.35,0.002,0.01,True,1.0,0.0102,2025-09-29 12:44:38.901,2025-09-29 12:44:52.259,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y2mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y2mm_ocr.csv,26,"1105, 1123, 1111, 1083, 1067, 1154, 1165, 1159, 1152, 1167, 1152, 1105, 1132, 1160, 1131, 1119, 1114, 1122, 1126, 1126",1128.65,20,"12:44:41, 12:44:41, 12:44:42, 12:44:42, 12:44:43, 12:44:43, 12:44:44, 12:44:44, 12:44:45, 12:44:45, 12:44:46, 12:44:46, 12:44:47, 12:44:47, 12:44:48, 12:44:48, 12:44:49, 12:44:49, 12:44:50, 12:44:50"
0.35,0.004,0.01,True,1.0,0.01077,2025-09-29 12:44:52.262,2025-09-29 12:45:05.627,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y4mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y4mm_ocr.csv,26,"1111, 1085, 1096, 1108, 1121, 1137, 1152, 1101, 1055, 1042, 1042, 1074, 1131, 1154, 1110, 1098, 1069, 1056, 1105, 1083",1096.50,20,"12:44:54, 12:44:55, 12:44:55, 12:44:56, 12:44:56, 12:44:57, 12:44:57, 12:44:58, 12:44:58, 12:44:59, 12:44:59, 12:45:00, 12:45:00, 12:45:01, 12:45:01, 12:45:02, 12:45:02, 12:45:03, 12:45:03, 12:45:04"
0.35,0.006,0.01,True,1.0,0.01166,2025-09-29 12:45:05.630,2025-09-29 12:45:18.994,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y6mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y6mm_ocr.csv,26,"978, 960, 879, 924, 921, 921, 906, 921, 892, 894, 894, 919, 937, 919, 876, 901, 965, 942, 920, 931",920.00,20,"12:45:08, 12:45:08, 12:45:09, 12:45:09, 12:45:10, 12:45:10, 12:45:11, 12:45:11, 12:45:12, 12:45:12, 12:45:13, 12:45:13, 12:45:14, 12:45:14, 12:45:15, 12:45:15, 12:45:16, 12:45:16, 12:45:17, 12:45:17"
0.35,0.008,0.01,True,1.0,0.01281,2025-09-29 12:45:18.997,2025-09-29 12:45:32.359,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y8mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y8mm_ocr.csv,26,"582, 607, 604, 610, 597, 592, 573, 566, 561, 586, 570, 570, 570, 570, 584, 575, 557, 580, 621, 632",585.35,20,"12:45:21, 12:45:21, 12:45:22, 12:45:22, 12:45:23, 12:45:23, 12:45:24, 12:45:24, 12:45:25, 12:45:25, 12:45:26, 12:45:26, 12:45:27, 12:45:27, 12:45:28, 12:45:28, 12:45:29, 12:45:29, 12:45:30, 12:45:30"
0.35,0.01,0.01,True,1.0,0.01414,2025-09-29 12:45:32.362,2025-09-29 12:45:45.727,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y10mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y10mm_ocr.csv,26,"204, 295, 310, 305, 305, 341, 322, 309, 312, 303, 304, 309, 313, 310, 348, 320, 306, 306, 328, 327",308.85,20,"12:45:34, 12:45:35, 12:45:35, 12:45:36, 12:45:36, 12:45:37, 12:45:37, 12:45:38, 12:45:38, 12:45:39, 12:45:39, 12:45:40, 12:45:40, 12:45:41, 12:45:41, 12:45:42, 12:45:42, 12:45:43, 12:45:43, 12:45:44"
0.35,0.012,0.01,True,1.0,0.01562,2025-09-29 12:45:45.730,2025-09-29 12:45:59.094,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y12mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y12mm_ocr.csv,26,"167, 113, 411, 129, 135, 128, 123, 121, 107, 107, 411, 137, 122, 135, 144, 139, 136, 141, 143, 127",158.80,20,"12:45:48, 12:45:48, 12:45:49, 12:45:49, 12:45:50, 12:45:50, 12:45:51, 12:45:51, 12:45:52, 12:45:52, 12:45:53, 12:45:53, 12:45:54, 12:45:54, 12:45:55, 12:45:55, 12:45:56, 12:45:56, 12:45:57, 12:45:57"
0.35,0.014,0.01,True,1.0,0.0172,2025-09-29 12:45:59.097,2025-09-29 12:46:12.459,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y14mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y14mm_ocr.csv,26,"36, 45, 36, 34, 41, 46, 49, 45, 38, 40, 32, 36, 42, 41, 33, 39, 34, 34, 37, 40",38.90,20,"12:46:01, 12:46:02, 12:46:02, 12:46:03, 12:46:03, 12:46:04, 12:46:04, 12:46:05, 12:46:05, 12:46:06, 12:46:06, 12:46:07, 12:46:07, 12:46:08, 12:46:08, 12:46:09, 12:46:09, 12:46:10, 12:46:10, 12:46:11"
0.35,0.016,0.01,True,1.0,0.01887,2025-09-29 12:46:12.464,2025-09-29 12:46:25.828,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y16mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y16mm_ocr.csv,26,"11, 12, 13, 4, 2, 9, 9, 10, 10, 6, 5, 3, 2, 10, 12, 9, 8, 11, 14, 11",8.55,20,"12:46:14, 12:46:15, 12:46:15, 12:46:16, 12:46:16, 12:46:17, 12:46:17, 12:46:18, 12:46:18, 12:46:19, 12:46:19, 12:46:20, 12:46:20, 12:46:21, 12:46:21, 12:46:22, 12:46:22, 12:46:23, 12:46:23, 12:46:24"
0.35,0.018000000000000002,0.01,True,1.0,0.02059,2025-09-29 12:46:25.830,2025-09-29 12:46:39.194,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y18mm/raster_log_2025-09-29 12:38:13.722_z10mm_x350mm_y18mm_ocr.csv,26,"3, 3, 2, 2, 1, 1, 1, 3, 3, 4, 2, 3, 2, 1, 1, 1, 1, 1, 0, 2",1.85,20,"12:46:28, 12:46:28, 12:46:29, 12:46:29, 12:46:30, 12:46:30, 12:46:31, 12:46:31, 12:46:32, 12:46:32, 12:46:33, 12:46:33, 12:46:34, 12:46:34, 12:46:35, 12:46:35, 12:46:36, 12:46:36, 12:46:37, 12:46:37"
