x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.005,True,1.0,0.005,2025-09-11 15:50:59.450,2025-09-11 15:51:06.548,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.001,0.005,True,1.0,0.0051,2025-09-11 15:51:06.551,2025-09-11 15:51:12.798,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.002,0.005,True,1.0,0.00539,2025-09-11 15:51:12.802,2025-09-11 15:51:19.064,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.003,0.005,True,1.0,0.00583,2025-09-11 15:51:19.068,2025-09-11 15:51:25.331,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.004,0.005,True,1.0,0.0064,2025-09-11 15:51:25.335,2025-09-11 15:51:31.598,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.005,0.005,True,1.0,0.00707,2025-09-11 15:51:31.601,2025-09-11 15:51:37.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.006,0.005,True,1.0,0.00781,2025-09-11 15:51:37.868,2025-09-11 15:51:44.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.007,0.005,True,1.0,0.0086,2025-09-11 15:51:44.136,2025-09-11 15:51:50.398,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.008,0.005,True,1.0,0.00943,2025-09-11 15:51:50.402,2025-09-11 15:51:56.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
0.35,0.009000000000000001,0.005,True,1.0,0.0103,2025-09-11 15:51:56.668,2025-09-11 15:52:02.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm_1/raster_log_2025-09-11 15:18:38.786_z5mm_z5mm_1_ocr.csv,24
