x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.01,True,1.0,0.01,2025-10-29 16:05:20.214,2025-10-29 16:05:34.036,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y0mm_ocr.csv,26,"1035, 1054, 1078, 1092, 1085, 1055, 1038, 1054, 1042, 1092, 1124, 1115, 1108, 1111, 1098, 1039, 1039, 1076, 1045, 1093",1073.65,20,"16:05:23, 16:05:23, 16:05:24, 16:05:24, 16:05:25, 16:05:25, 16:05:26, 16:05:26, 16:05:27, 16:05:27, 16:05:28, 16:05:28, 16:05:29, 16:05:29, 16:05:30, 16:05:30, 16:05:31, 16:05:31, 16:05:32, 16:05:32"
0.35,0.005,0.01,True,1.0,0.01118,2025-10-29 16:05:34.040,2025-10-29 16:05:47.604,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y5mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y5mm_ocr.csv,26,"1012, 960, 949, 997, 1004, 1004, 1010, 1010, 929, 955, 988, 988, 1004, 991, 1026, 1005, 981, 939, 984, 961",984.85,20,"16:05:36, 16:05:37, 16:05:37, 16:05:38, 16:05:38, 16:05:39, 16:05:39, 16:05:40, 16:05:40, 16:05:41, 16:05:41, 16:05:42, 16:05:42, 16:05:43, 16:05:43, 16:05:44, 16:05:44, 16:05:45, 16:05:45, 16:05:46"
0.35,0.01,0.01,True,1.0,0.01414,2025-10-29 16:05:47.607,2025-10-29 16:06:01.168,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y10mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y10mm_ocr.csv,26,"323, 324, 302, 311, 341, 351, 338, 328, 328, 270, 283, 317, 335, 322, 312, 204, 320, 316, 313, 310",312.40,20,"16:05:50, 16:05:50, 16:05:51, 16:05:51, 16:05:52, 16:05:52, 16:05:53, 16:05:53, 16:05:54, 16:05:54, 16:05:55, 16:05:55, 16:05:56, 16:05:56, 16:05:57, 16:05:57, 16:05:58, 16:05:58, 16:05:59, 16:05:59"
0.35,0.015,0.01,True,1.0,0.01803,2025-10-29 16:06:01.172,2025-10-29 16:06:14.735,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y15mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y15mm_ocr.csv,26,"19, 20, 24, 25, 25, 230, 16, 14, 14, 12, 15, 20, 18, 17, 21, 21, 20, 20, 13, 15",28.95,20,"16:06:03, 16:06:04, 16:06:04, 16:06:05, 16:06:05, 16:06:06, 16:06:06, 16:06:07, 16:06:07, 16:06:08, 16:06:08, 16:06:09, 16:06:09, 16:06:10, 16:06:10, 16:06:11, 16:06:11, 16:06:12, 16:06:12, 16:06:13"
0.35,0.02,0.01,True,1.0,0.02236,2025-10-29 16:06:14.738,2025-10-29 16:06:28.304,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y20mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y20mm_ocr.csv,26,"0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 2, 2, 0, 1, 1",0.75,20,"16:06:17, 16:06:17, 16:06:18, 16:06:18, 16:06:19, 16:06:19, 16:06:20, 16:06:20, 16:06:21, 16:06:21, 16:06:22, 16:06:22, 16:06:23, 16:06:23, 16:06:24, 16:06:24, 16:06:25, 16:06:25, 16:06:26, 16:06:26"
0.35,0.025,0.01,True,1.0,0.02693,2025-10-29 16:06:28.308,2025-10-29 16:06:41.869,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y25mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y25mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",0.10,20,"16:06:30, 16:06:31, 16:06:31, 16:06:32, 16:06:32, 16:06:33, 16:06:33, 16:06:34, 16:06:34, 16:06:35, 16:06:35, 16:06:36, 16:06:36, 16:06:37, 16:06:37, 16:06:38, 16:06:38, 16:06:39, 16:06:39, 16:06:40"
0.35,0.03,0.01,True,1.0,0.03162,2025-10-29 16:06:41.872,2025-10-29 16:06:55.437,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y30mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y30mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.10,20,"16:06:44, 16:06:44, 16:06:45, 16:06:45, 16:06:46, 16:06:46, 16:06:47, 16:06:47, 16:06:48, 16:06:48, 16:06:49, 16:06:49, 16:06:50, 16:06:51, 16:06:51, 16:06:51, 16:06:52, 16:06:52, 16:06:53, 16:06:53"
0.35,0.035,0.01,True,1.0,0.0364,2025-10-29 16:06:55.441,2025-10-29 16:07:09.004,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y35mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y35mm_ocr.csv,26,"0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.10,20,"16:06:58, 16:06:58, 16:06:59, 16:06:59, 16:07:00, 16:07:00, 16:07:01, 16:07:01, 16:07:02, 16:07:02, 16:07:03, 16:07:03, 16:07:04, 16:07:04, 16:07:05, 16:07:05, 16:07:06, 16:07:06, 16:07:07, 16:07:07"
0.35,0.04,0.01,True,1.0,0.04123,2025-10-29 16:07:09.008,2025-10-29 16:07:22.571,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y40mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y40mm_ocr.csv,26,"0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.10,20,"16:07:11, 16:07:12, 16:07:12, 16:07:13, 16:07:13, 16:07:14, 16:07:14, 16:07:15, 16:07:15, 16:07:16, 16:07:16, 16:07:17, 16:07:17, 16:07:18, 16:07:18, 16:07:19, 16:07:19, 16:07:20, 16:07:20, 16:07:21"
0.35,0.045,0.01,True,1.0,0.0461,2025-10-29 16:07:22.575,2025-10-29 16:07:36.137,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y45mm/raster_log_2025-10-29 16:05:18.201_z10mm_x350mm_y45mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"16:07:25, 16:07:25, 16:07:26, 16:07:26, 16:07:27, 16:07:27, 16:07:28, 16:07:28, 16:07:29, 16:07:29, 16:07:30, 16:07:30, 16:07:31, 16:07:31, 16:07:32, 16:07:32, 16:07:33, 16:07:33, 16:07:34, 16:07:34"
