x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.05,True,1.0,0.05,2025-10-29 16:08:02.594,2025-10-29 16:08:16.835,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y0mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y0mm_ocr.csv,26,"120, 127, 120, 116, 110, 97, 4117, 123, 125, 126, 121, 118, 128, 116, 115, 4117, 130, 136, 129, 129",521.00,20,"16:08:05, 16:08:06, 16:08:06, 16:08:07, 16:08:07, 16:08:08, 16:08:08, 16:08:09, 16:08:09, 16:08:10, 16:08:10, 16:08:11, 16:08:11, 16:08:12, 16:08:12, 16:08:13, 16:08:13, 16:08:14, 16:08:14, 16:08:15"
0.35,0.005,0.05,True,1.0,0.05025,2025-10-29 16:08:16.838,2025-10-29 16:08:30.371,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y5mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y5mm_ocr.csv,26,"126, 122, 129, 134, 125, 131, 129, 131, 139, 126, 113, 4117, 112, 121, 113, 133, 142, 138, 126, 106",325.65,20,"16:08:19, 16:08:19, 16:08:20, 16:08:20, 16:08:21, 16:08:21, 16:08:22, 16:08:22, 16:08:23, 16:08:23, 16:08:24, 16:08:24, 16:08:25, 16:08:25, 16:08:26, 16:08:26, 16:08:27, 16:08:27, 16:08:28, 16:08:28"
0.35,0.01,0.05,True,1.0,0.05099,2025-10-29 16:08:30.374,2025-10-29 16:08:43.937,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y10mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y10mm_ocr.csv,26,"129, 120, 129, 120, 115, 105, 118, 118, 115, 128, 132, 120, 121, 116, 126, 124, 122, 122, 121, 122",121.15,20,"16:08:32, 16:08:33, 16:08:33, 16:08:34, 16:08:35, 16:08:35, 16:08:36, 16:08:36, 16:08:37, 16:08:37, 16:08:37, 16:08:38, 16:08:39, 16:08:39, 16:08:39, 16:08:40, 16:08:40, 16:08:41, 16:08:41, 16:08:42"
0.35,0.015,0.05,True,1.0,0.0522,2025-10-29 16:08:43.940,2025-10-29 16:08:57.502,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y15mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y15mm_ocr.csv,26,"88, 88, 92, 105, 125, 100, 98, 107, 107, 108, 93, 95, 85, 104, 117, 4117, 84, 68, 82, 89",297.60,20,"16:08:46, 16:08:47, 16:08:47, 16:08:48, 16:08:48, 16:08:49, 16:08:49, 16:08:50, 16:08:50, 16:08:51, 16:08:51, 16:08:52, 16:08:52, 16:08:53, 16:08:53, 16:08:54, 16:08:54, 16:08:55, 16:08:55, 16:08:56"
0.35,0.02,0.05,True,1.0,0.05385,2025-10-29 16:08:57.505,2025-10-29 16:09:11.069,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y20mm_ocr.csv,26,"66, 79, 85, 79, 86, 90, 73, 59, 60, 65, 71, 62, 75, 60, 65, 67, 67, 77, 87, 70",72.15,20,"16:09:00, 16:09:00, 16:09:01, 16:09:01, 16:09:02, 16:09:02, 16:09:03, 16:09:03, 16:09:04, 16:09:04, 16:09:05, 16:09:05, 16:09:06, 16:09:06, 16:09:07, 16:09:07, 16:09:08, 16:09:08, 16:09:09, 16:09:09"
0.35,0.025,0.05,True,1.0,0.0559,2025-10-29 16:09:11.073,2025-10-29 16:09:24.636,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y25mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y25mm_ocr.csv,26,"38, 40, 37, 43, 47, 47, 47, 61, 50, 60, 58, 49, 43, 42, 44, 44, 51, 48, 43, 46",46.90,20,"16:09:13, 16:09:14, 16:09:14, 16:09:15, 16:09:15, 16:09:16, 16:09:16, 16:09:17, 16:09:17, 16:09:18, 16:09:18, 16:09:19, 16:09:19, 16:09:20, 16:09:20, 16:09:21, 16:09:21, 16:09:22, 16:09:22, 16:09:23"
0.35,0.03,0.05,True,1.0,0.05831,2025-10-29 16:09:24.640,2025-10-29 16:09:38.201,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y30mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y30mm_ocr.csv,26,"30, 295, 28, 32, 36, 295, 34, 42, 32, 24, 26, 43, 42, 34, 34, 43, 40, 38, 33, 33",60.70,20,"16:09:27, 16:09:27, 16:09:28, 16:09:28, 16:09:29, 16:09:29, 16:09:30, 16:09:30, 16:09:31, 16:09:31, 16:09:32, 16:09:32, 16:09:33, 16:09:33, 16:09:34, 16:09:34, 16:09:35, 16:09:35, 16:09:36, 16:09:36"
0.35,0.035,0.05,True,1.0,0.06103,2025-10-29 16:09:38.204,2025-10-29 16:09:51.770,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y35mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y35mm_ocr.csv,26,"24, 21, 27, 295, 20, 20, 19, 417, 11, 22, 23, 16, 16, 15, 16, 22, 23, 18, 14, 26",53.25,20,"16:09:40, 16:09:41, 16:09:41, 16:09:42, 16:09:42, 16:09:43, 16:09:43, 16:09:44, 16:09:44, 16:09:45, 16:09:45, 16:09:46, 16:09:46, 16:09:47, 16:09:47, 16:09:48, 16:09:48, 16:09:49, 16:09:49, 16:09:50"
0.35,0.04,0.05,True,1.0,0.06403,2025-10-29 16:09:51.774,2025-10-29 16:10:05.338,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y40mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y40mm_ocr.csv,26,"9, 11, 15, 18, 15, 12, 11, 8, 8, 8, 11, 15, 15, 6, 6, 8, 6, 9, 10, 12",10.65,20,"16:09:54, 16:09:54, 16:09:55, 16:09:55, 16:09:56, 16:09:56, 16:09:57, 16:09:57, 16:09:58, 16:09:58, 16:09:59, 16:09:59, 16:10:00, 16:10:00, 16:10:01, 16:10:01, 16:10:02, 16:10:02, 16:10:03, 16:10:03"
0.35,0.045,0.05,True,1.0,0.06727,2025-10-29 16:10:05.341,2025-10-29 16:10:18.904,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y45mm/raster_log_2025-10-29 16:05:18.201_z50mm_x350mm_y45mm_ocr.csv,26,"5, 2, 1, 3, 4, 4, 6, 6, 5, 5, 10, 8, 5, 3, 5, 2, 1, 3, 5, 5",4.40,20,"16:10:07, 16:10:08, 16:10:08, 16:10:09, 16:10:09, 16:10:10, 16:10:10, 16:10:11, 16:10:11, 16:10:12, 16:10:12, 16:10:13, 16:10:13, 16:10:14, 16:10:14, 16:10:15, 16:10:15, 16:10:16, 16:10:16, 16:10:17"
