x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.003,True,1.0,0.003,2025-09-15 12:43:54.053,2025-09-15 12:44:00.985,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y0mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y0mm_ocr.csv,24
0.35,0.001,0.003,True,1.0,0.00316,2025-09-15 12:44:00.988,2025-09-15 12:44:07.232,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y1mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y1mm_ocr.csv,24
0.35,0.002,0.003,True,1.0,0.00361,2025-09-15 12:44:07.237,2025-09-15 12:44:13.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y2mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y2mm_ocr.csv,24
0.35,0.003,0.003,True,1.0,0.00424,2025-09-15 12:44:13.502,2025-09-15 12:44:19.765,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y3mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y3mm_ocr.csv,24
0.35,0.004,0.003,True,1.0,0.005,2025-09-15 12:44:19.768,2025-09-15 12:44:26.032,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y4mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y4mm_ocr.csv,24
0.35,0.005,0.003,True,1.0,0.00583,2025-09-15 12:44:26.034,2025-09-15 12:44:32.298,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y5mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y5mm_ocr.csv,24
0.35,0.006,0.003,True,1.0,0.00671,2025-09-15 12:44:32.301,2025-09-15 12:44:38.565,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y6mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y6mm_ocr.csv,24
0.35,0.007,0.003,True,1.0,0.00762,2025-09-15 12:44:38.568,2025-09-15 12:44:44.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y7mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y7mm_ocr.csv,24
0.35,0.008,0.003,True,1.0,0.00854,2025-09-15 12:44:44.834,2025-09-15 12:44:51.098,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y8mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y8mm_ocr.csv,24
0.35,0.009000000000000001,0.003,True,1.0,0.00949,2025-09-15 12:44:51.101,2025-09-15 12:44:57.366,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y9mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y9mm_ocr.csv,24
0.35,0.01,0.003,True,1.0,0.01044,2025-09-15 12:44:57.370,2025-09-15 12:45:03.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y10mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y10mm_ocr.csv,24
0.35,0.011,0.003,True,1.0,0.0114,2025-09-15 12:45:03.635,2025-09-15 12:45:09.898,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y11mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y11mm_ocr.csv,24
0.35,0.012,0.003,True,1.0,0.01237,2025-09-15 12:45:09.901,2025-09-15 12:45:16.165,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y12mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y12mm_ocr.csv,24
0.35,0.013000000000000001,0.003,True,1.0,0.01334,2025-09-15 12:45:16.168,2025-09-15 12:45:22.432,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y13mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y13mm_ocr.csv,24
0.35,0.014,0.003,True,1.0,0.01432,2025-09-15 12:45:22.435,2025-09-15 12:45:28.698,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y14mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y14mm_ocr.csv,24
0.35,0.015,0.003,True,1.0,0.0153,2025-09-15 12:45:28.701,2025-09-15 12:45:34.965,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y15mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y15mm_ocr.csv,24
0.35,0.016,0.003,True,1.0,0.01628,2025-09-15 12:45:34.968,2025-09-15 12:45:41.232,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y16mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y16mm_ocr.csv,24
0.35,0.017,0.003,True,1.0,0.01726,2025-09-15 12:45:41.235,2025-09-15 12:45:47.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y17mm/raster_log_2025-09-15 12:32:46.839_z3mm_x350mm_y17mm_ocr.csv,24
