x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.004,True,1.0,0.004,2025-09-15 12:49:18.022,2025-09-15 12:49:24.948,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y0mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y0mm_ocr.csv,24
0.35,0.001,0.004,True,1.0,0.00412,2025-09-15 12:49:24.951,2025-09-15 12:49:31.198,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y1mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y1mm_ocr.csv,24
0.35,0.002,0.004,True,1.0,0.00447,2025-09-15 12:49:31.202,2025-09-15 12:49:37.465,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y2mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y2mm_ocr.csv,24
0.35,0.003,0.004,True,1.0,0.005,2025-09-15 12:49:37.468,2025-09-15 12:49:43.732,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y3mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y3mm_ocr.csv,24
0.35,0.004,0.004,True,1.0,0.00566,2025-09-15 12:49:43.734,2025-09-15 12:49:49.998,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y4mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y4mm_ocr.csv,24
0.35,0.005,0.004,True,1.0,0.0064,2025-09-15 12:49:50.001,2025-09-15 12:49:56.265,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y5mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y5mm_ocr.csv,24
0.35,0.006,0.004,True,1.0,0.00721,2025-09-15 12:49:56.268,2025-09-15 12:50:02.531,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y6mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y6mm_ocr.csv,24
0.35,0.007,0.004,True,1.0,0.00806,2025-09-15 12:50:02.534,2025-09-15 12:50:08.798,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y7mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y7mm_ocr.csv,24
0.35,0.008,0.004,True,1.0,0.00894,2025-09-15 12:50:08.801,2025-09-15 12:50:15.065,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y8mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y8mm_ocr.csv,24
0.35,0.009000000000000001,0.004,True,1.0,0.00985,2025-09-15 12:50:15.067,2025-09-15 12:50:21.332,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y9mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y9mm_ocr.csv,24
0.35,0.01,0.004,True,1.0,0.01077,2025-09-15 12:50:21.335,2025-09-15 12:50:27.598,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y10mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y10mm_ocr.csv,24
0.35,0.011,0.004,True,1.0,0.0117,2025-09-15 12:50:27.601,2025-09-15 12:50:33.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y11mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y11mm_ocr.csv,24
0.35,0.012,0.004,True,1.0,0.01265,2025-09-15 12:50:33.867,2025-09-15 12:50:40.132,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y12mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y12mm_ocr.csv,24
0.35,0.013000000000000001,0.004,True,1.0,0.0136,2025-09-15 12:50:40.134,2025-09-15 12:50:46.398,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y13mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y13mm_ocr.csv,24
0.35,0.014,0.004,True,1.0,0.01456,2025-09-15 12:50:46.401,2025-09-15 12:50:52.665,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y14mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y14mm_ocr.csv,24
0.35,0.015,0.004,True,1.0,0.01552,2025-09-15 12:50:52.668,2025-09-15 12:50:58.932,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y15mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y15mm_ocr.csv,24
0.35,0.016,0.004,True,1.0,0.01649,2025-09-15 12:50:58.935,2025-09-15 12:51:05.198,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y16mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y16mm_ocr.csv,24
0.35,0.017,0.004,True,1.0,0.01746,2025-09-15 12:51:05.202,2025-09-15 12:51:11.465,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z4mm/x350mm_y17mm/raster_log_2025-09-15 12:32:46.839_z4mm_x350mm_y17mm_ocr.csv,24
