x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.008,True,1.0,0.008,2025-09-15 13:50:17.530,2025-09-15 13:50:27.427,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y0mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.008,True,1.0,0.00806,2025-09-15 13:50:27.431,2025-09-15 13:50:36.697,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y1mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.008,True,1.0,0.00825,2025-09-15 13:50:36.701,2025-09-15 13:50:45.964,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y2mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.008,True,1.0,0.00854,2025-09-15 13:50:45.967,2025-09-15 13:50:55.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y3mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.008,True,1.0,0.00894,2025-09-15 13:50:55.234,2025-09-15 13:51:04.496,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y4mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.008,True,1.0,0.00943,2025-09-15 13:51:04.499,2025-09-15 13:51:13.764,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y5mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.008,True,1.0,0.01,2025-09-15 13:51:13.767,2025-09-15 13:51:23.030,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y6mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.008,True,1.0,0.01063,2025-09-15 13:51:23.032,2025-09-15 13:51:32.298,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y7mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.008,True,1.0,0.01131,2025-09-15 13:51:32.300,2025-09-15 13:51:41.563,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y8mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.008,True,1.0,0.01204,2025-09-15 13:51:41.565,2025-09-15 13:51:50.829,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y9mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y9mm_ocr.csv,18
0.35,0.01,0.008,True,1.0,0.01281,2025-09-15 13:51:50.833,2025-09-15 13:52:00.096,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y10mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y10mm_ocr.csv,18
0.35,0.011,0.008,True,1.0,0.0136,2025-09-15 13:52:00.099,2025-09-15 13:52:09.363,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y11mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y11mm_ocr.csv,18
0.35,0.012,0.008,True,1.0,0.01442,2025-09-15 13:52:09.366,2025-09-15 13:52:18.630,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y12mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y12mm_ocr.csv,18
0.35,0.013000000000000001,0.008,True,1.0,0.01526,2025-09-15 13:52:18.632,2025-09-15 13:52:27.897,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y13mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y13mm_ocr.csv,18
0.35,0.014,0.008,True,1.0,0.01612,2025-09-15 13:52:27.900,2025-09-15 13:52:37.163,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y14mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y14mm_ocr.csv,18
0.35,0.015,0.008,True,1.0,0.017,2025-09-15 13:52:37.166,2025-09-15 13:52:46.431,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y15mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y15mm_ocr.csv,18
0.35,0.016,0.008,True,1.0,0.01789,2025-09-15 13:52:46.434,2025-09-15 13:52:55.697,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y16mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y16mm_ocr.csv,18
0.35,0.017,0.008,True,1.0,0.01879,2025-09-15 13:52:55.700,2025-09-15 13:53:04.964,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y17mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y17mm_ocr.csv,18
0.35,0.018000000000000002,0.008,True,1.0,0.0197,2025-09-15 13:53:04.967,2025-09-15 13:53:14.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y18mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y18mm_ocr.csv,18
0.35,0.019,0.008,True,1.0,0.02062,2025-09-15 13:53:14.234,2025-09-15 13:53:23.497,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y19mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y19mm_ocr.csv,18
0.35,0.02,0.008,True,1.0,0.02154,2025-09-15 13:53:23.500,2025-09-15 13:53:32.763,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y20mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y20mm_ocr.csv,18
0.35,0.021,0.008,True,1.0,0.02247,2025-09-15 13:53:32.766,2025-09-15 13:53:42.031,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y21mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y21mm_ocr.csv,18
0.35,0.022,0.008,True,1.0,0.02341,2025-09-15 13:53:42.034,2025-09-15 13:53:51.296,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y22mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y22mm_ocr.csv,18
0.35,0.023,0.008,True,1.0,0.02435,2025-09-15 13:53:51.299,2025-09-15 13:54:00.564,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y23mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y23mm_ocr.csv,18
0.35,0.024,0.008,True,1.0,0.0253,2025-09-15 13:54:00.568,2025-09-15 13:54:09.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y24mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y24mm_ocr.csv,18
0.35,0.025,0.008,True,1.0,0.02625,2025-09-15 13:54:09.836,2025-09-15 13:54:19.097,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y25mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y25mm_ocr.csv,18
0.35,0.026000000000000002,0.008,True,1.0,0.0272,2025-09-15 13:54:19.100,2025-09-15 13:54:28.363,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y26mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y26mm_ocr.csv,18
0.35,0.027,0.008,True,1.0,0.02816,2025-09-15 13:54:28.365,2025-09-15 13:54:37.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y27mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y27mm_ocr.csv,18
0.35,0.028,0.008,True,1.0,0.02912,2025-09-15 13:54:37.634,2025-09-15 13:54:46.897,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y28mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y28mm_ocr.csv,18
0.35,0.029,0.008,True,1.0,0.03008,2025-09-15 13:54:46.900,2025-09-15 13:54:56.164,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y29mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y29mm_ocr.csv,18
0.35,0.03,0.008,True,1.0,0.03105,2025-09-15 13:54:56.167,2025-09-15 13:55:05.429,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y30mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y30mm_ocr.csv,18
0.35,0.031,0.008,True,1.0,0.03202,2025-09-15 13:55:05.432,2025-09-15 13:55:14.696,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y31mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y31mm_ocr.csv,18
0.35,0.032,0.008,True,1.0,0.03298,2025-09-15 13:55:14.699,2025-09-15 13:55:23.963,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y32mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y32mm_ocr.csv,18
0.35,0.033,0.008,True,1.0,0.03396,2025-09-15 13:55:23.967,2025-09-15 13:55:33.232,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y33mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y33mm_ocr.csv,18
0.35,0.034,0.008,True,1.0,0.03493,2025-09-15 13:55:33.235,2025-09-15 13:55:42.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y34mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y34mm_ocr.csv,18
0.35,0.035,0.008,True,1.0,0.0359,2025-09-15 13:55:42.500,2025-09-15 13:55:51.764,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y35mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y35mm_ocr.csv,18
0.35,0.036000000000000004,0.008,True,1.0,0.03688,2025-09-15 13:55:51.768,2025-09-15 13:56:01.029,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y36mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y36mm_ocr.csv,18
0.35,0.037,0.008,True,1.0,0.03785,2025-09-15 13:56:01.032,2025-09-15 13:56:10.298,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y37mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y37mm_ocr.csv,18
0.35,0.038,0.008,True,1.0,0.03883,2025-09-15 13:56:10.309,2025-09-15 13:56:19.564,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y38mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y38mm_ocr.csv,18
0.35,0.039,0.008,True,1.0,0.03981,2025-09-15 13:56:19.567,2025-09-15 13:56:28.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y39mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y39mm_ocr.csv,18
0.35,0.04,0.008,True,1.0,0.04079,2025-09-15 13:56:28.834,2025-09-15 13:56:38.098,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z8mm/x350mm_y40mm/raster_log_2025-09-15 13:28:53.262_z8mm_x350mm_y40mm_ocr.csv,18
