x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.007,True,1.0,0.007,2025-09-15 13:42:13.068,2025-09-15 13:42:22.962,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y0mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.007,True,1.0,0.00707,2025-09-15 13:42:22.965,2025-09-15 13:42:32.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y1mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.007,True,1.0,0.00728,2025-09-15 13:42:32.233,2025-09-15 13:42:41.497,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y2mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.007,True,1.0,0.00762,2025-09-15 13:42:41.501,2025-09-15 13:42:50.764,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y3mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.007,True,1.0,0.00806,2025-09-15 13:42:50.767,2025-09-15 13:43:00.029,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y4mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.007,True,1.0,0.0086,2025-09-15 13:43:00.032,2025-09-15 13:43:09.296,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y5mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.007,True,1.0,0.00922,2025-09-15 13:43:09.299,2025-09-15 13:43:18.563,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y6mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.007,True,1.0,0.0099,2025-09-15 13:43:18.568,2025-09-15 13:43:27.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y7mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.007,True,1.0,0.01063,2025-09-15 13:43:27.834,2025-09-15 13:43:37.095,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y8mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.007,True,1.0,0.0114,2025-09-15 13:43:37.098,2025-09-15 13:43:46.364,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y9mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y9mm_ocr.csv,18
0.35,0.01,0.007,True,1.0,0.01221,2025-09-15 13:43:46.367,2025-09-15 13:43:55.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y10mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y10mm_ocr.csv,18
0.35,0.011,0.007,True,1.0,0.01304,2025-09-15 13:43:55.634,2025-09-15 13:44:04.897,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y11mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y11mm_ocr.csv,18
0.35,0.012,0.007,True,1.0,0.01389,2025-09-15 13:44:04.900,2025-09-15 13:44:14.164,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y12mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y12mm_ocr.csv,18
0.35,0.013000000000000001,0.007,True,1.0,0.01476,2025-09-15 13:44:14.167,2025-09-15 13:44:23.431,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y13mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y13mm_ocr.csv,18
0.35,0.014,0.007,True,1.0,0.01565,2025-09-15 13:44:23.435,2025-09-15 13:44:32.698,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y14mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y14mm_ocr.csv,18
0.35,0.015,0.007,True,1.0,0.01655,2025-09-15 13:44:32.701,2025-09-15 13:44:41.963,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y15mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y15mm_ocr.csv,18
0.35,0.016,0.007,True,1.0,0.01746,2025-09-15 13:44:41.966,2025-09-15 13:44:51.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y16mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y16mm_ocr.csv,18
0.35,0.017,0.007,True,1.0,0.01838,2025-09-15 13:44:51.236,2025-09-15 13:45:00.496,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y17mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y17mm_ocr.csv,18
0.35,0.018000000000000002,0.007,True,1.0,0.01931,2025-09-15 13:45:00.499,2025-09-15 13:45:09.762,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y18mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y18mm_ocr.csv,18
0.35,0.019,0.007,True,1.0,0.02025,2025-09-15 13:45:09.766,2025-09-15 13:45:19.029,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y19mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y19mm_ocr.csv,18
0.35,0.02,0.007,True,1.0,0.02119,2025-09-15 13:45:19.033,2025-09-15 13:45:28.298,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y20mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y20mm_ocr.csv,18
0.35,0.021,0.007,True,1.0,0.02214,2025-09-15 13:45:28.300,2025-09-15 13:45:37.564,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y21mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y21mm_ocr.csv,18
0.35,0.022,0.007,True,1.0,0.02309,2025-09-15 13:45:37.567,2025-09-15 13:45:46.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y22mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y22mm_ocr.csv,18
0.35,0.023,0.007,True,1.0,0.02404,2025-09-15 13:45:46.835,2025-09-15 13:45:56.098,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y23mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y23mm_ocr.csv,18
0.35,0.024,0.007,True,1.0,0.025,2025-09-15 13:45:56.101,2025-09-15 13:46:05.364,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y24mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y24mm_ocr.csv,18
0.35,0.025,0.007,True,1.0,0.02596,2025-09-15 13:46:05.367,2025-09-15 13:46:14.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y25mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y25mm_ocr.csv,18
0.35,0.026000000000000002,0.007,True,1.0,0.02693,2025-09-15 13:46:14.635,2025-09-15 13:46:23.896,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y26mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y26mm_ocr.csv,18
0.35,0.027,0.007,True,1.0,0.02789,2025-09-15 13:46:23.899,2025-09-15 13:46:33.164,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y27mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y27mm_ocr.csv,18
0.35,0.028,0.007,True,1.0,0.02886,2025-09-15 13:46:33.167,2025-09-15 13:46:42.431,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y28mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y28mm_ocr.csv,18
0.35,0.029,0.007,True,1.0,0.02983,2025-09-15 13:46:42.434,2025-09-15 13:46:51.696,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y29mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y29mm_ocr.csv,18
0.35,0.03,0.007,True,1.0,0.03081,2025-09-15 13:46:51.699,2025-09-15 13:47:00.964,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y30mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y30mm_ocr.csv,18
0.35,0.031,0.007,True,1.0,0.03178,2025-09-15 13:47:00.968,2025-09-15 13:47:10.229,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y31mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y31mm_ocr.csv,18
0.35,0.032,0.007,True,1.0,0.03276,2025-09-15 13:47:10.233,2025-09-15 13:47:19.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y32mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y32mm_ocr.csv,18
0.35,0.033,0.007,True,1.0,0.03373,2025-09-15 13:47:19.500,2025-09-15 13:47:28.764,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y33mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y33mm_ocr.csv,18
0.35,0.034,0.007,True,1.0,0.03471,2025-09-15 13:47:28.768,2025-09-15 13:47:38.029,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y34mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y34mm_ocr.csv,18
0.35,0.035,0.007,True,1.0,0.03569,2025-09-15 13:47:38.032,2025-09-15 13:47:47.297,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y35mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y35mm_ocr.csv,18
0.35,0.036000000000000004,0.007,True,1.0,0.03667,2025-09-15 13:47:47.301,2025-09-15 13:47:56.562,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y36mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y36mm_ocr.csv,18
0.35,0.037,0.007,True,1.0,0.03766,2025-09-15 13:47:56.565,2025-09-15 13:48:05.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y37mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y37mm_ocr.csv,18
0.35,0.038,0.007,True,1.0,0.03864,2025-09-15 13:48:05.834,2025-09-15 13:48:15.097,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y38mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y38mm_ocr.csv,18
0.35,0.039,0.007,True,1.0,0.03962,2025-09-15 13:48:15.100,2025-09-15 13:48:24.364,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y39mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y39mm_ocr.csv,18
0.35,0.04,0.007,True,1.0,0.04061,2025-09-15 13:48:24.367,2025-09-15 13:48:33.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y40mm/raster_log_2025-09-15 13:28:53.262_z7mm_x350mm_y40mm_ocr.csv,18
