x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.09,True,1.0,0.09,2025-10-28 10:54:05.992,2025-10-28 10:54:20.423,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x350mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x350mm_y0mm_ocr.csv,26,"295, 30, 35, 44, 48, 38, 35, 43, 42, 39, 37, 36, 43, 46, 41, 37, 39, 41, 46, 40",52.75,20,"10:54:09, 10:54:09, 10:54:10, 10:54:10, 10:54:11, 10:54:11, 10:54:12, 10:54:12, 10:54:13, 10:54:13, 10:54:14, 10:54:14, 10:54:15, 10:54:15, 10:54:16, 10:54:16, 10:54:17, 10:54:17, 10:54:18, 10:54:18"
0.355,0.0,0.09,True,1.0,0.09014,2025-10-28 10:54:20.426,2025-10-28 10:54:33.992,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x355mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x355mm_y0mm_ocr.csv,26,"41, 39, 39, 47, 46, 51, 54, 51, 44, 42, 35, 41, 40, 39, 44, 35, 25, 38, 38, 35",41.20,20,"10:54:23, 10:54:23, 10:54:24, 10:54:24, 10:54:25, 10:54:25, 10:54:26, 10:54:26, 10:54:27, 10:54:27, 10:54:28, 10:54:28, 10:54:29, 10:54:29, 10:54:30, 10:54:30, 10:54:31, 10:54:31, 10:54:32, 10:54:32"
0.36,0.0,0.09,True,1.0,0.09055,2025-10-28 10:54:33.996,2025-10-28 10:54:47.625,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x360mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x360mm_y0mm_ocr.csv,26,"43, 47, 45, 45, 42, 39, 35, 48, 44, 40, 44, 44, 45, 44, 37, 41, 50, 48, 48, 48",43.85,20,"10:54:36, 10:54:37, 10:54:37, 10:54:38, 10:54:38, 10:54:39, 10:54:39, 10:54:40, 10:54:40, 10:54:41, 10:54:41, 10:54:42, 10:54:42, 10:54:43, 10:54:43, 10:54:44, 10:54:44, 10:54:45, 10:54:45, 10:54:46"
0.365,0.0,0.09,True,1.0,0.09124,2025-10-28 10:54:47.628,2025-10-28 10:55:01.258,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x365mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x365mm_y0mm_ocr.csv,26,"31, 37, 52, 51, 43, 46, 41, 35, 39, 43, 50, 50, 48, 47, 41, 40, 31, 34, 50, 51",43.00,20,"10:54:50, 10:54:50, 10:54:51, 10:54:51, 10:54:52, 10:54:52, 10:54:53, 10:54:53, 10:54:54, 10:54:54, 10:54:55, 10:54:55, 10:54:56, 10:54:56, 10:54:57, 10:54:57, 10:54:58, 10:54:58, 10:54:59, 10:54:59"
0.37,0.0,0.09,True,1.0,0.0922,2025-10-28 10:55:01.262,2025-10-28 10:55:14.891,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x370mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x370mm_y0mm_ocr.csv,26,"36, 32, 24, 41, 41, 35, 37, 31, 32, 32, 38, 41, 295, 43, 42, 33, 35, 38, 35, 34",48.75,20,"10:55:03, 10:55:04, 10:55:04, 10:55:05, 10:55:05, 10:55:06, 10:55:06, 10:55:07, 10:55:07, 10:55:08, 10:55:08, 10:55:09, 10:55:09, 10:55:10, 10:55:10, 10:55:11, 10:55:11, 10:55:12, 10:55:12, 10:55:13"
0.375,0.0,0.09,True,1.0,0.09341,2025-10-28 10:55:14.894,2025-10-28 10:55:28.524,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x375mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x375mm_y0mm_ocr.csv,26,"30, 32, 34, 37, 37, 27, 33, 31, 31, 38, 31, 34, 41, 37, 32, 30, 30, 28, 38, 28",32.95,20,"10:55:17, 10:55:18, 10:55:18, 10:55:19, 10:55:19, 10:55:20, 10:55:20, 10:55:21, 10:55:21, 10:55:22, 10:55:22, 10:55:23, 10:55:23, 10:55:24, 10:55:24, 10:55:25, 10:55:25, 10:55:26, 10:55:26, 10:55:27"
0.38,0.0,0.09,True,1.0,0.09487,2025-10-28 10:55:28.528,2025-10-28 10:55:42.159,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x380mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x380mm_y0mm_ocr.csv,26,"23, 25, 22, 23, 26, 295, 31, 26, 295, 34, 31, 295, 27, 25, 23, 21, 28, 295, 295, 27",93.35,20,"10:55:31, 10:55:31, 10:55:32, 10:55:32, 10:55:33, 10:55:33, 10:55:34, 10:55:34, 10:55:35, 10:55:35, 10:55:36, 10:55:36, 10:55:37, 10:55:37, 10:55:38, 10:55:38, 10:55:39, 10:55:39, 10:55:40, 10:55:40"
0.385,0.0,0.09,True,1.0,0.09657,2025-10-28 10:55:42.162,2025-10-28 10:55:55.791,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x385mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x385mm_y0mm_ocr.csv,26,"18, 25, 24, 26, 295, 23, 18, 16, 27, 29, 24, 22, 17, 22, 23, 23, 23, 22, 30, 26",36.65,20,"10:55:44, 10:55:45, 10:55:45, 10:55:46, 10:55:46, 10:55:47, 10:55:47, 10:55:48, 10:55:48, 10:55:49, 10:55:49, 10:55:50, 10:55:50, 10:55:51, 10:55:51, 10:55:52, 10:55:52, 10:55:53, 10:55:53, 10:55:54"
0.38999999999999996,0.0,0.09,True,1.0,0.09849,2025-10-28 10:55:55.794,2025-10-28 10:56:09.425,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x390mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x390mm_y0mm_ocr.csv,26,"21, 25, 23, 23, 18, 18, 18, 17, 22, 20, 20, 22, 24, 21, 14, 13, 16, 19, 16, 12",19.10,20,"10:55:58, 10:55:58, 10:55:59, 10:55:59, 10:56:00, 10:56:00, 10:56:01, 10:56:01, 10:56:02, 10:56:02, 10:56:03, 10:56:03, 10:56:04, 10:56:04, 10:56:05, 10:56:05, 10:56:06, 10:56:06, 10:56:07, 10:56:07"
0.39499999999999996,0.0,0.09,True,1.0,0.10062,2025-10-28 10:56:09.429,2025-10-28 10:56:23.058,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z90mm/x395mm_y0mm/raster_log_2025-10-28 10:28:53.330_z90mm_x395mm_y0mm_ocr.csv,26,"21, 22, 27, 27, 19, 19, 19, 17, 18, 23, 15, 8, 15, 17, 12, 15, 15, 15, 15, 135",23.70,20,"10:56:12, 10:56:12, 10:56:13, 10:56:13, 10:56:14, 10:56:14, 10:56:15, 10:56:15, 10:56:16, 10:56:16, 10:56:17, 10:56:17, 10:56:18, 10:56:18, 10:56:19, 10:56:19, 10:56:20, 10:56:20, 10:56:21, 10:56:21"
