x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.001,True,1.0,0.001,2025-10-28 10:28:55.342,2025-10-28 10:29:08.491,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x350mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x350mm_y0mm_ocr.csv,26,"3137, 3080, 3072, 3072, 3106, 3139, 3148, 3128, 3134, 3209, 3195, 3116, 3085, 3073, 3174, 3131, 3055, 3041, 3043, 3076",3110.70,20,"10:28:57, 10:28:58, 10:28:58, 10:28:59, 10:28:59, 10:29:00, 10:29:00, 10:29:01, 10:29:01, 10:29:02, 10:29:02, 10:29:03, 10:29:03, 10:29:04, 10:29:04, 10:29:05, 10:29:05, 10:29:06, 10:29:06, 10:29:07"
0.355,0.0,0.001,True,1.0,0.0051,2025-10-28 10:29:08.495,2025-10-28 10:29:22.059,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x355mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x355mm_y0mm_ocr.csv,26,"1170, 1199, 1180, 1192, 1202, 1214, 1240, 1239, 1198, 1143, 1135, 1146, 1152, 1218, 1218, 1175, 1155, 1194, 1161, 1167",1184.90,20,"10:29:11, 10:29:11, 10:29:12, 10:29:12, 10:29:13, 10:29:13, 10:29:14, 10:29:14, 10:29:15, 10:29:15, 10:29:16, 10:29:16, 10:29:17, 10:29:17, 10:29:18, 10:29:18, 10:29:19, 10:29:19, 10:29:20, 10:29:20"
0.36,0.0,0.001,True,1.0,0.01005,2025-10-28 10:29:22.062,2025-10-28 10:29:35.624,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x360mm_y0mm_ocr.csv,26,"4, 4, 0, 1, 2, 2, 2, 1, 1, 2, 5, 4, 2, 1, 2, 3, 1, 2, 2, 3",2.20,20,"10:29:24, 10:29:25, 10:29:25, 10:29:26, 10:29:26, 10:29:27, 10:29:27, 10:29:28, 10:29:28, 10:29:29, 10:29:29, 10:29:30, 10:29:30, 10:29:31, 10:29:31, 10:29:32, 10:29:32, 10:29:33, 10:29:33, 10:29:34"
0.365,0.0,0.001,True,1.0,0.01503,2025-10-28 10:29:35.627,2025-10-28 10:29:49.190,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x365mm_y0mm_ocr.csv,26,"1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0",0.60,20,"10:29:38, 10:29:38, 10:29:39, 10:29:39, 10:29:40, 10:29:40, 10:29:41, 10:29:41, 10:29:42, 10:29:42, 10:29:43, 10:29:43, 10:29:44, 10:29:44, 10:29:45, 10:29:45, 10:29:46, 10:29:46, 10:29:47, 10:29:47"
0.37,0.0,0.001,True,1.0,0.02002,2025-10-28 10:29:49.193,2025-10-28 10:30:02.757,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x370mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x370mm_y0mm_ocr.csv,26,"0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.10,20,"10:29:51, 10:29:52, 10:29:52, 10:29:53, 10:29:53, 10:29:54, 10:29:54, 10:29:55, 10:29:55, 10:29:56, 10:29:56, 10:29:57, 10:29:57, 10:29:58, 10:29:58, 10:29:59, 10:29:59, 10:30:00, 10:30:00, 10:30:01"
0.375,0.0,0.001,True,1.0,0.02502,2025-10-28 10:30:02.760,2025-10-28 10:30:16.325,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x375mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x375mm_y0mm_ocr.csv,26,"0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.15,20,"10:30:05, 10:30:05, 10:30:06, 10:30:06, 10:30:07, 10:30:07, 10:30:08, 10:30:08, 10:30:09, 10:30:09, 10:30:10, 10:30:10, 10:30:11, 10:30:11, 10:30:12, 10:30:12, 10:30:13, 10:30:13, 10:30:14, 10:30:14"
0.38,0.0,0.001,True,1.0,0.03002,2025-10-28 10:30:16.328,2025-10-28 10:30:29.892,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x380mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x380mm_y0mm_ocr.csv,26,"0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.15,20,"10:30:18, 10:30:19, 10:30:19, 10:30:20, 10:30:20, 10:30:21, 10:30:21, 10:30:22, 10:30:22, 10:30:23, 10:30:23, 10:30:24, 10:30:24, 10:30:25, 10:30:25, 10:30:26, 10:30:26, 10:30:27, 10:30:27, 10:30:28"
0.385,0.0,0.001,True,1.0,0.03501,2025-10-28 10:30:29.896,2025-10-28 10:30:43.458,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x385mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x385mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"10:30:32, 10:30:33, 10:30:33, 10:30:34, 10:30:34, 10:30:35, 10:30:35, 10:30:36, 10:30:36, 10:30:37, 10:30:37, 10:30:38, 10:30:38, 10:30:39, 10:30:39, 10:30:40, 10:30:40, 10:30:41, 10:30:41, 10:30:42"
0.38999999999999996,0.0,0.001,True,1.0,0.04001,2025-10-28 10:30:43.461,2025-10-28 10:30:57.025,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x390mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x390mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"10:30:46, 10:30:46, 10:30:47, 10:30:47, 10:30:48, 10:30:48, 10:30:49, 10:30:49, 10:30:50, 10:30:50, 10:30:51, 10:30:51, 10:30:52, 10:30:52, 10:30:53, 10:30:53, 10:30:54, 10:30:54, 10:30:55, 10:30:55"
0.39499999999999996,0.0,0.001,True,1.0,0.04501,2025-10-28 10:30:57.028,2025-10-28 10:31:10.592,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x395mm_y0mm/raster_log_2025-10-28 10:28:53.330_z1mm_x395mm_y0mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1",0.25,20,"10:30:59, 10:31:00, 10:31:00, 10:31:01, 10:31:01, 10:31:02, 10:31:02, 10:31:03, 10:31:03, 10:31:04, 10:31:04, 10:31:05, 10:31:05, 10:31:06, 10:31:06, 10:31:07, 10:31:07, 10:31:08, 10:31:08, 10:31:09"
