idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-11T15:29:07.625831,0.0,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-07.625_000.png
2,2025-09-11T15:29:07.872552,0.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-07.872_001.png
3,2025-09-11T15:29:08.123471,0.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-08.122_002.png
4,2025-09-11T15:29:08.371148,0.75,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-08.370_003.png
5,2025-09-11T15:29:08.622080,1.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-08.621_004.png
6,2025-09-11T15:29:08.875247,1.25,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-08.874_005.png
7,2025-09-11T15:29:09.128125,1.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-09.127_006.png
8,2025-09-11T15:29:09.375297,1.75,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-09.374_007.png
9,2025-09-11T15:29:09.630474,2.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-09.629_008.png
10,2025-09-11T15:29:09.877973,2.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-09.877_009.png
11,2025-09-11T15:29:10.121081,2.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-10.120_010.png
12,2025-09-11T15:29:10.374330,2.75,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-10.373_011.png
13,2025-09-11T15:29:10.631157,3.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-10.630_012.png
14,2025-09-11T15:29:10.876928,3.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-10.876_013.png
15,2025-09-11T15:29:11.124174,3.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-11.123_014.png
16,2025-09-11T15:29:11.379988,3.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-11.379_015.png
17,2025-09-11T15:29:11.630756,4.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-11.630_016.png
18,2025-09-11T15:29:11.877510,4.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-11.876_017.png
19,2025-09-11T15:29:12.132969,4.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-12.132_018.png
20,2025-09-11T15:29:12.371556,4.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-12.371_019.png
21,2025-09-11T15:29:12.621861,5.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-12.621_020.png
22,2025-09-11T15:29:12.873930,5.25,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-12.873_021.png
23,2025-09-11T15:29:13.123046,5.5,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-13.122_022.png
24,2025-09-11T15:29:13.372461,5.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm_1/raster_log_2025-09-11 15:18:38.786_z2mm_z2mm_1_2025-09-11_15-29-13.371_023.png
