x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.037,True,1.0,0.037,2025-10-29 15:40:15.991,2025-10-29 15:40:31.589,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z37mm/x350mm_y0mm/raster_log_2025-10-29 15:40:13.946_z37mm_x350mm_y0mm_ocr.csv,26,"110, 95, 95, 103, 103, 112, 100, 90, 101, 100, 110, 122, 106, 96, 94, 94, 104, 88, 112, 112",102.35,20,"15:40:20, 15:40:21, 15:40:21, 15:40:22, 15:40:22, 15:40:23, 15:40:23, 15:40:24, 15:40:24, 15:40:25, 15:40:25, 15:40:26, 15:40:26, 15:40:27, 15:40:27, 15:40:28, 15:40:28, 15:40:29, 15:40:29, 15:40:30"
0.35,0.003,0.037,True,1.0,0.03712,2025-10-29 15:40:31.592,2025-10-29 15:40:45.061,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z37mm/x350mm_y3mm/raster_log_2025-10-29 15:40:13.946_z37mm_x350mm_y3mm_ocr.csv,26,"96, 96, 109, 4117, 129, 106, 104, 106, 411, 114, 121, 108, 102, 91, 97, 108, 4111, 112, 100, 108",522.30,20,"15:40:34, 15:40:34, 15:40:35, 15:40:35, 15:40:36, 15:40:36, 15:40:37, 15:40:37, 15:40:38, 15:40:38, 15:40:39, 15:40:39, 15:40:40, 15:40:40, 15:40:41, 15:40:41, 15:40:42, 15:40:42, 15:40:43, 15:40:43"
0.35,0.006,0.037,True,1.0,0.03748,2025-10-29 15:40:45.063,2025-10-29 15:40:58.529,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z37mm/x350mm_y6mm/raster_log_2025-10-29 15:40:13.946_z37mm_x350mm_y6mm_ocr.csv,26,"107, 107, 105, 107, 120, 4117, 107, 115, 107, 141, 107, 95, 116, 123, 119, 91, 109, 109, 117, 117",311.80,20,"15:40:47, 15:40:48, 15:40:48, 15:40:49, 15:40:49, 15:40:50, 15:40:50, 15:40:51, 15:40:51, 15:40:52, 15:40:52, 15:40:53, 15:40:53, 15:40:54, 15:40:54, 15:40:55, 15:40:55, 15:40:56, 15:40:56, 15:40:57"
0.35,0.009000000000000001,0.037,True,1.0,0.03808,2025-10-29 15:40:58.531,2025-10-29 15:41:11.992,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z37mm/x350mm_y9mm/raster_log_2025-10-29 15:40:13.946_z37mm_x350mm_y9mm_ocr.csv,26,"120, 93, 88, 94, 94, 97, 89, 88, 99, 108, 113, 113, 119, 114, 105, 92, 92, 94, 96, 98",100.30,20,"15:41:01, 15:41:01, 15:41:02, 15:41:02, 15:41:03, 15:41:03, 15:41:04, 15:41:04, 15:41:05, 15:41:05, 15:41:06, 15:41:06, 15:41:07, 15:41:07, 15:41:08, 15:41:08, 15:41:09, 15:41:09, 15:41:10, 15:41:10"
0.35,0.012,0.037,True,1.0,0.0389,2025-10-29 15:41:11.995,2025-10-29 15:41:25.461,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z37mm/x350mm_y12mm/raster_log_2025-10-29 15:40:13.946_z37mm_x350mm_y12mm_ocr.csv,26,"74, 74, 66, 69, 76, 76, 100, 100, 71, 80, 83, 82, 84, 74, 72, 74, 82, 91, 90, 77",79.75,20,"15:41:14, 15:41:15, 15:41:15, 15:41:16, 15:41:16, 15:41:17, 15:41:17, 15:41:18, 15:41:18, 15:41:19, 15:41:19, 15:41:20, 15:41:20, 15:41:21, 15:41:21, 15:41:22, 15:41:22, 15:41:23, 15:41:23, 15:41:24"
0.35,0.015,0.037,True,1.0,0.03992,2025-10-29 15:41:25.465,2025-10-29 15:41:38.927,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z37mm/x350mm_y15mm/raster_log_2025-10-29 15:40:13.946_z37mm_x350mm_y15mm_ocr.csv,26,"63, 66, 70, 68, 61, 61, 68, 72, 72, 71, 64, 64, 62, 75, 89, 70, 68, 63, 54, 50",66.55,20,"15:41:27, 15:41:28, 15:41:28, 15:41:29, 15:41:29, 15:41:30, 15:41:30, 15:41:31, 15:41:31, 15:41:32, 15:41:32, 15:41:33, 15:41:33, 15:41:34, 15:41:34, 15:41:35, 15:41:35, 15:41:36, 15:41:36, 15:41:37"
