x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.003,True,1.0,0.003,2025-09-11 16:34:00.682,2025-09-11 16:34:07.817,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.001,0.003,True,1.0,0.00316,2025-09-11 16:34:07.820,2025-09-11 16:34:14.080,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.002,0.003,True,1.0,0.00361,2025-09-11 16:34:14.083,2025-09-11 16:34:20.347,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.003,0.003,True,1.0,0.00424,2025-09-11 16:34:20.350,2025-09-11 16:34:26.614,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.004,0.003,True,1.0,0.005,2025-09-11 16:34:26.618,2025-09-11 16:34:32.880,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.005,0.003,True,1.0,0.00583,2025-09-11 16:34:32.884,2025-09-11 16:34:39.147,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.006,0.003,True,1.0,0.00671,2025-09-11 16:34:39.151,2025-09-11 16:34:45.414,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.007,0.003,True,1.0,0.00762,2025-09-11 16:34:45.416,2025-09-11 16:34:51.680,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.008,0.003,True,1.0,0.00854,2025-09-11 16:34:51.683,2025-09-11 16:34:57.946,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
0.35,0.009000000000000001,0.003,True,1.0,0.00949,2025-09-11 16:34:57.949,2025-09-11 16:35:04.214,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm_1/raster_log_2025-09-11 16:16:25.581_z3mm_z3mm_1_ocr.csv,24,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,14,"16:44:29, 16:44:30, 16:44:30, 16:44:30, 16:44:30, 16:44:31, 16:44:31, 16:44:31, 16:44:31, 16:44:32, 16:44:32, 16:44:32, 16:44:32, 16:44:33"
