idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-11T17:03:44.345872,0.0,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-44.345_000.png
2,2025-09-11T17:03:44.593318,0.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-44.592_001.png
3,2025-09-11T17:03:44.846332,0.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-44.845_002.png
4,2025-09-11T17:03:45.095841,0.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-45.095_003.png
5,2025-09-11T17:03:45.349383,1.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-45.348_004.png
6,2025-09-11T17:03:45.598441,1.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-45.597_005.png
7,2025-09-11T17:03:45.854092,1.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-45.853_006.png
8,2025-09-11T17:03:46.099564,1.75,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-46.098_007.png
9,2025-09-11T17:03:46.347915,2.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-46.347_008.png
10,2025-09-11T17:03:46.601318,2.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y45mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y45mm_2025-09-11_17-03-46.600_009.png
