x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.006,True,1.0,0.006,2025-09-15 13:35:19.382,2025-09-15 13:35:29.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y0mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y0mm_ocr.csv,18,"1145, 1159, 1188, 1188, 1173, 1260, 1231, 1229, 1146, 1175, 1187, 1191",1189.33,12,"13:35:21, 13:35:22, 13:35:22, 13:35:23, 13:35:23, 13:35:24, 13:35:24, 13:35:25, 13:35:25, 13:35:26, 13:35:26, 13:35:27"
0.35,0.001,0.006,True,1.0,0.00608,2025-09-15 13:35:29.266,2025-09-15 13:35:38.529,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y1mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y1mm_ocr.csv,18,"1217, 1174, 1213, 1260, 1265, 1235, 1188, 1232, 1227, 1189, 1237, 1264",1225.08,12,"13:35:31, 13:35:31, 13:35:32, 13:35:32, 13:35:33, 13:35:33, 13:35:34, 13:35:34, 13:35:35, 13:35:35, 13:35:36, 13:35:36"
0.35,0.002,0.006,True,1.0,0.00632,2025-09-15 13:35:38.532,2025-09-15 13:35:47.798,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y2mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y2mm_ocr.csv,18,"1183, 1167, 1168, 1218, 1203, 1205, 1215, 1160, 1203, 1235, 1165, 1142",1188.67,12,"13:35:40, 13:35:40, 13:35:41, 13:35:41, 13:35:42, 13:35:42, 13:35:43, 13:35:43, 13:35:44, 13:35:44, 13:35:45, 13:35:45"
0.35,0.003,0.006,True,1.0,0.00671,2025-09-15 13:35:47.801,2025-09-15 13:35:57.064,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y3mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y3mm_ocr.csv,18,"1183, 1167, 1169, 1212, 4177, 1169, 1207, 1225, 1174, 1174, 1139, 1160",1429.67,12,"13:35:49, 13:35:50, 13:35:50, 13:35:51, 13:35:51, 13:35:52, 13:35:52, 13:35:53, 13:35:53, 13:35:54, 13:35:54, 13:35:55"
0.35,0.004,0.006,True,1.0,0.00721,2025-09-15 13:35:57.068,2025-09-15 13:36:06.331,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y4mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y4mm_ocr.csv,18,"1224, 1218, 1135, 1166, 1234, 1189, 1116, 1123, 1154, 1181, 1174, 1130",1170.33,12,"13:35:58, 13:35:59, 13:35:59, 13:36:00, 13:36:00, 13:36:01, 13:36:01, 13:36:02, 13:36:02, 13:36:03, 13:36:03, 13:36:04"
0.35,0.005,0.006,True,1.0,0.00781,2025-09-15 13:36:06.334,2025-09-15 13:36:15.597,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y5mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y5mm_ocr.csv,18,"1160, 1042, 1030, 1007, 1007, 1053, 1074, 1068, 1096, 1043, 1011, 1065",1054.67,12,"13:36:08, 13:36:08, 13:36:09, 13:36:09, 13:36:10, 13:36:10, 13:36:11, 13:36:11, 13:36:12, 13:36:12, 13:36:13, 13:36:13"
0.35,0.006,0.006,True,1.0,0.00849,2025-09-15 13:36:15.600,2025-09-15 13:36:24.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y6mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y6mm_ocr.csv,18,"1000, 782, 805, 831, 851, 806, 802, 822, 829, 781, 795, 857",830.08,12,"13:36:17, 13:36:17, 13:36:18, 13:36:18, 13:36:19, 13:36:19, 13:36:20, 13:36:20, 13:36:21, 13:36:21, 13:36:22, 13:36:22"
0.35,0.007,0.006,True,1.0,0.00922,2025-09-15 13:36:24.867,2025-09-15 13:36:34.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y7mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y7mm_ocr.csv,18,"655, 649, 649, 655, 667, 632, 683, 652, 653, 613, 588, 607",641.92,12,"13:36:26, 13:36:27, 13:36:27, 13:36:28, 13:36:28, 13:36:29, 13:36:29, 13:36:30, 13:36:30, 13:36:31, 13:36:31, 13:36:32"
0.35,0.008,0.006,True,1.0,0.01,2025-09-15 13:36:34.134,2025-09-15 13:36:43.398,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y8mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y8mm_ocr.csv,18,"429, 396, 413, 404, 383, 401, 392, 380, 373, 390, 416, 454",402.58,12,"13:36:35, 13:36:36, 13:36:36, 13:36:37, 13:36:37, 13:36:38, 13:36:38, 13:36:39, 13:36:39, 13:36:40, 13:36:40, 13:36:41"
0.35,0.009000000000000001,0.006,True,1.0,0.01082,2025-09-15 13:36:43.400,2025-09-15 13:36:52.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z6mm/x350mm_y9mm/raster_log_2025-09-15 13:28:53.262_z6mm_x350mm_y9mm_ocr.csv,18,"255, 252, 265, 262, 238, 256, 246, 243, 242, 253, 233, 233",248.17,12,"13:36:45, 13:36:45, 13:36:46, 13:36:46, 13:36:47, 13:36:47, 13:36:48, 13:36:48, 13:36:49, 13:36:49, 13:36:50, 13:36:50"
