idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-11T17:04:40.749234,0.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-40.748_000.png
2,2025-09-11T17:04:40.996774,0.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-40.996_001.png
3,2025-09-11T17:04:41.245806,0.5,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-41.245_002.png
4,2025-09-11T17:04:41.505513,0.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-41.504_003.png
5,2025-09-11T17:04:41.753452,1.0,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-41.752_004.png
6,2025-09-11T17:04:42.003292,1.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-42.002_005.png
7,2025-09-11T17:04:42.244828,1.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-42.244_006.png
8,2025-09-11T17:04:42.501871,1.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-42.501_007.png
9,2025-09-11T17:04:42.744830,2.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-42.744_008.png
10,2025-09-11T17:04:43.003181,2.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-43.002_009.png
11,2025-09-11T17:04:43.253547,2.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-43.252_010.png
12,2025-09-11T17:04:43.498629,2.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-43.498_011.png
13,2025-09-11T17:04:43.749111,3.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-43.748_012.png
14,2025-09-11T17:04:43.995781,3.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-43.995_013.png
15,2025-09-11T17:04:44.250421,3.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-44.249_014.png
16,2025-09-11T17:04:44.497370,3.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-44.496_015.png
17,2025-09-11T17:04:44.751313,4.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-44.750_016.png
18,2025-09-11T17:04:44.997028,4.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-44.996_017.png
19,2025-09-11T17:04:45.248093,4.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y54mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y54mm_2025-09-11_17-04-45.247_018.png
