idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-11T17:18:25.784402,0.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-25.783_000.png
2,2025-09-11T17:18:26.037000,0.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-26.036_001.png
3,2025-09-11T17:18:26.295265,0.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-26.294_002.png
4,2025-09-11T17:18:26.527318,0.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-26.526_003.png
5,2025-09-11T17:18:26.779599,1.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-26.778_004.png
6,2025-09-11T17:18:27.034235,1.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-27.033_005.png
7,2025-09-11T17:18:27.280393,1.5,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-27.279_006.png
8,2025-09-11T17:18:27.530824,1.751,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-27.530_007.png
9,2025-09-11T17:18:27.781556,2.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-27.781_008.png
10,2025-09-11T17:18:28.033795,2.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z3mm/x350mm_y84mm/raster_log_2025-09-11 16:58:57.576_z3mm_x350mm_y84mm_2025-09-11_17-18-28.033_009.png
