idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-11T17:03:19.281406,0.0,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-19.280_000.png
2,2025-09-11T17:03:19.526543,0.251,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-19.525_001.png
3,2025-09-11T17:03:19.781415,0.5,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-19.780_002.png
4,2025-09-11T17:03:20.040554,0.75,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-20.039_003.png
5,2025-09-11T17:03:20.286282,1.001,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-20.285_004.png
6,2025-09-11T17:03:20.525488,1.251,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-20.525_005.png
7,2025-09-11T17:03:20.788986,1.501,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-20.788_006.png
8,2025-09-11T17:03:21.027836,1.751,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-21.027_007.png
9,2025-09-11T17:03:21.286174,2.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-21.285_008.png
10,2025-09-11T17:03:21.538206,2.252,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y41mm/raster_log_2025-09-11 16:58:57.576_z2mm_x350mm_y41mm_2025-09-11_17-03-21.537_009.png
