x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.12,True,1.0,0.12,2025-09-15 15:55:08.805,2025-09-15 15:55:18.907,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y0mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y0mm_ocr.csv,18
0.35,0.002,0.12,True,1.0,0.12002,2025-09-15 15:55:18.910,2025-09-15 15:55:28.239,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y2mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y2mm_ocr.csv,18
0.35,0.004,0.12,True,1.0,0.12007,2025-09-15 15:55:28.242,2025-09-15 15:55:37.563,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y4mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y4mm_ocr.csv,18
0.35,0.006,0.12,True,1.0,0.12015,2025-09-15 15:55:37.565,2025-09-15 15:55:46.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y6mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y6mm_ocr.csv,18
0.35,0.008,0.12,True,1.0,0.12027,2025-09-15 15:55:46.934,2025-09-15 15:55:56.298,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y8mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y8mm_ocr.csv,18
0.35,0.01,0.12,True,1.0,0.12042,2025-09-15 15:55:56.301,2025-09-15 15:56:05.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y10mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y10mm_ocr.csv,18
0.35,0.012,0.12,True,1.0,0.1206,2025-09-15 15:56:05.667,2025-09-15 15:56:15.031,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y12mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y12mm_ocr.csv,18
0.35,0.014,0.12,True,1.0,0.12081,2025-09-15 15:56:15.034,2025-09-15 15:56:24.397,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y14mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y14mm_ocr.csv,18
0.35,0.016,0.12,True,1.0,0.12106,2025-09-15 15:56:24.400,2025-09-15 15:56:33.763,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y16mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y16mm_ocr.csv,18
0.35,0.018000000000000002,0.12,True,1.0,0.12134,2025-09-15 15:56:33.768,2025-09-15 15:56:43.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y18mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y18mm_ocr.csv,18
0.35,0.02,0.12,True,1.0,0.12166,2025-09-15 15:56:43.133,2025-09-15 15:56:52.464,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y20mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y20mm_ocr.csv,18
0.35,0.022,0.12,True,1.0,0.122,2025-09-15 15:56:52.467,2025-09-15 15:57:01.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y22mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y22mm_ocr.csv,18
0.35,0.024,0.12,True,1.0,0.12238,2025-09-15 15:57:01.834,2025-09-15 15:57:11.197,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y24mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y24mm_ocr.csv,18
0.35,0.026000000000000002,0.12,True,1.0,0.12278,2025-09-15 15:57:11.200,2025-09-15 15:57:20.564,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y26mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y26mm_ocr.csv,18
0.35,0.028,0.12,True,1.0,0.12322,2025-09-15 15:57:20.567,2025-09-15 15:57:29.930,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y28mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y28mm_ocr.csv,18
0.35,0.03,0.12,True,1.0,0.12369,2025-09-15 15:57:29.933,2025-09-15 15:57:39.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y30mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y30mm_ocr.csv,18
0.35,0.032,0.12,True,1.0,0.12419,2025-09-15 15:57:39.267,2025-09-15 15:57:48.629,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y32mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y32mm_ocr.csv,18
0.35,0.034,0.12,True,1.0,0.12472,2025-09-15 15:57:48.632,2025-09-15 15:57:57.996,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y34mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y34mm_ocr.csv,18
0.35,0.036000000000000004,0.12,True,1.0,0.12528,2025-09-15 15:57:57.999,2025-09-15 15:58:07.364,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y36mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y36mm_ocr.csv,18
0.35,0.038,0.12,True,1.0,0.12587,2025-09-15 15:58:07.367,2025-09-15 15:58:16.731,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y38mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y38mm_ocr.csv,18
0.35,0.04,0.12,True,1.0,0.12649,2025-09-15 15:58:16.734,2025-09-15 15:58:26.098,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y40mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y40mm_ocr.csv,18
0.35,0.042,0.12,True,1.0,0.12714,2025-09-15 15:58:26.101,2025-09-15 15:58:35.464,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y42mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y42mm_ocr.csv,18
0.35,0.044,0.12,True,1.0,0.12781,2025-09-15 15:58:35.468,2025-09-15 15:58:44.798,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y44mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y44mm_ocr.csv,18
0.35,0.046,0.12,True,1.0,0.12851,2025-09-15 15:58:44.801,2025-09-15 15:58:54.164,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y46mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y46mm_ocr.csv,18
0.35,0.048,0.12,True,1.0,0.12924,2025-09-15 15:58:54.167,2025-09-15 15:59:03.530,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y48mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y48mm_ocr.csv,18
0.35,0.05,0.12,True,1.0,0.13,2025-09-15 15:59:03.533,2025-09-15 15:59:12.897,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y50mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y50mm_ocr.csv,18
0.35,0.052000000000000005,0.12,True,1.0,0.13078,2025-09-15 15:59:12.900,2025-09-15 15:59:22.265,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y52mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y52mm_ocr.csv,18
0.35,0.054,0.12,True,1.0,0.13159,2025-09-15 15:59:22.267,2025-09-15 15:59:31.595,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y54mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y54mm_ocr.csv,18
0.35,0.056,0.12,True,1.0,0.13242,2025-09-15 15:59:31.599,2025-09-15 15:59:40.964,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y56mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y56mm_ocr.csv,18
0.35,0.058,0.12,True,1.0,0.13328,2025-09-15 15:59:40.967,2025-09-15 15:59:50.329,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y58mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y58mm_ocr.csv,18
0.35,0.06,0.12,True,1.0,0.13416,2025-09-15 15:59:50.332,2025-09-15 15:59:59.663,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y60mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y60mm_ocr.csv,18
0.35,0.062,0.12,True,1.0,0.13507,2025-09-15 15:59:59.666,2025-09-15 16:00:08.996,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z120mm/x350mm_y62mm/raster_log_2025-09-15 15:28:13.386_z120mm_x350mm_y62mm_ocr.csv,18
