x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.08,True,1.0,0.08,2025-09-15 15:28:15.430,2025-09-15 15:28:26.586,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y0mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y0mm_ocr.csv,18
0.35,0.002,0.08,True,1.0,0.08002,2025-09-15 15:28:26.588,2025-09-15 15:28:35.929,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y2mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y2mm_ocr.csv,18
0.35,0.004,0.08,True,1.0,0.0801,2025-09-15 15:28:35.931,2025-09-15 15:28:45.298,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y4mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y4mm_ocr.csv,18
0.35,0.006,0.08,True,1.0,0.08022,2025-09-15 15:28:45.301,2025-09-15 15:28:54.662,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y6mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y6mm_ocr.csv,18
0.35,0.008,0.08,True,1.0,0.0804,2025-09-15 15:28:54.666,2025-09-15 15:29:04.031,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y8mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y8mm_ocr.csv,18
0.35,0.01,0.08,True,1.0,0.08062,2025-09-15 15:29:04.034,2025-09-15 15:29:13.398,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y10mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y10mm_ocr.csv,18
0.35,0.012,0.08,True,1.0,0.08089,2025-09-15 15:29:13.400,2025-09-15 15:29:22.764,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y12mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y12mm_ocr.csv,18
0.35,0.014,0.08,True,1.0,0.08122,2025-09-15 15:29:22.767,2025-09-15 15:29:32.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y14mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y14mm_ocr.csv,18
0.35,0.016,0.08,True,1.0,0.08158,2025-09-15 15:29:32.134,2025-09-15 15:29:41.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y16mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y16mm_ocr.csv,18
0.35,0.018000000000000002,0.08,True,1.0,0.082,2025-09-15 15:29:41.502,2025-09-15 15:29:50.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z80mm/x350mm_y18mm/raster_log_2025-09-15 15:28:13.386_z80mm_x350mm_y18mm_ocr.csv,18
