x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.01,True,1.0,0.01,2025-10-20 11:44:32.594,2025-10-20 11:44:46.595,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y0mm_ocr.csv,26,"663, 654, 639, 685, 735, 750, 750, 702, 702, 733, 736, 711, 663, 695, 677, 693, 720, 677, 660, 680",696.25,20,"11:44:35, 11:44:36, 11:44:36, 11:44:37, 11:44:37, 11:44:38, 11:44:38, 11:44:39, 11:44:39, 11:44:40, 11:44:40, 11:44:41, 11:44:41, 11:44:42, 11:44:42, 11:44:43, 11:44:43, 11:44:44, 11:44:44, 11:44:45"
0.35,0.002,0.01,True,1.0,0.0102,2025-10-20 11:44:46.599,2025-10-20 11:44:59.958,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y2mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y2mm_ocr.csv,26,"670, 664, 675, 706, 684, 678, 731, 743, 698, 675, 684, 696, 647, 648, 710, 656, 691, 731, 755, 694",691.80,20,"11:44:49, 11:44:49, 11:44:50, 11:44:50, 11:44:51, 11:44:51, 11:44:52, 11:44:52, 11:44:53, 11:44:53, 11:44:54, 11:44:54, 11:44:55, 11:44:55, 11:44:56, 11:44:56, 11:44:57, 11:44:57, 11:44:58, 11:44:58"
0.35,0.004,0.01,True,1.0,0.01077,2025-10-20 11:44:59.962,2025-10-20 11:45:13.324,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y4mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y4mm_ocr.csv,26,"737, 703, 703, 699, 691, 627, 644, 652, 672, 671, 648, 654, 654, 654, 645, 686, 663, 668, 668, 662",670.05,20,"11:45:02, 11:45:02, 11:45:03, 11:45:03, 11:45:04, 11:45:04, 11:45:05, 11:45:05, 11:45:06, 11:45:06, 11:45:07, 11:45:07, 11:45:08, 11:45:08, 11:45:09, 11:45:09, 11:45:10, 11:45:10, 11:45:11, 11:45:11"
0.35,0.006,0.01,True,1.0,0.01166,2025-10-20 11:45:13.328,2025-10-20 11:45:26.692,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y6mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y6mm_ocr.csv,26,"624, 631, 652, 631, 658, 655, 605, 605, 612, 646, 658, 640, 623, 616, 634, 625, 663, 638, 621, 605",632.10,20,"11:45:15, 11:45:16, 11:45:16, 11:45:17, 11:45:17, 11:45:18, 11:45:18, 11:45:19, 11:45:19, 11:45:20, 11:45:20, 11:45:21, 11:45:21, 11:45:22, 11:45:22, 11:45:23, 11:45:23, 11:45:24, 11:45:24, 11:45:25"
0.35,0.008,0.01,True,1.0,0.01281,2025-10-20 11:45:26.698,2025-10-20 11:45:40.057,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y8mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y8mm_ocr.csv,26,"473, 474, 468, 480, 489, 497, 468, 472, 493, 507, 509, 521, 500, 476, 488, 504, 532, 472, 467, 488",488.90,20,"11:45:29, 11:45:29, 11:45:30, 11:45:30, 11:45:31, 11:45:31, 11:45:32, 11:45:32, 11:45:33, 11:45:33, 11:45:34, 11:45:34, 11:45:35, 11:45:35, 11:45:36, 11:45:36, 11:45:37, 11:45:37, 11:45:38, 11:45:38"
0.35,0.01,0.01,True,1.0,0.01414,2025-10-20 11:45:40.060,2025-10-20 11:45:53.423,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y10mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y10mm_ocr.csv,26,"327, 325, 320, 328, 328, 335, 349, 323, 321, 337, 340, 310, 313, 312, 283, 316, 331, 345, 350, 353",327.30,20,"11:45:42, 11:45:42, 11:45:43, 11:45:43, 11:45:44, 11:45:44, 11:45:45, 11:45:45, 11:45:46, 11:45:46, 11:45:47, 11:45:47, 11:45:48, 11:45:48, 11:45:49, 11:45:49, 11:45:50, 11:45:50, 11:45:51, 11:45:51"
0.35,0.012,0.01,True,1.0,0.01562,2025-10-20 11:45:53.427,2025-10-20 11:46:06.792,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y12mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y12mm_ocr.csv,26,"188, 186, 207, 193, 200, 183, 186, 183, 197, 209, 168, 168, 171, 207, 200, 202, 191, 199, 202, 206",192.30,20,"11:45:55, 11:45:56, 11:45:56, 11:45:57, 11:45:57, 11:45:58, 11:45:58, 11:45:59, 11:45:59, 11:46:00, 11:46:00, 11:46:01, 11:46:01, 11:46:02, 11:46:02, 11:46:03, 11:46:03, 11:46:04, 11:46:04, 11:46:05"
0.35,0.014,0.01,True,1.0,0.0172,2025-10-20 11:46:06.795,2025-10-20 11:46:20.157,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y14mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y14mm_ocr.csv,26,"120, 110, 99, 105, 92, 86, 80, 96, 86, 95, 90, 87, 88, 84, 99, 116, 115, 115, 103, 105",98.55,20,"11:46:09, 11:46:09, 11:46:10, 11:46:10, 11:46:11, 11:46:11, 11:46:12, 11:46:12, 11:46:13, 11:46:13, 11:46:14, 11:46:14, 11:46:15, 11:46:15, 11:46:16, 11:46:16, 11:46:17, 11:46:17, 11:46:18, 11:46:18"
0.35,0.016,0.01,True,1.0,0.01887,2025-10-20 11:46:20.160,2025-10-20 11:46:33.525,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y16mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y16mm_ocr.csv,26,"62, 52, 48, 49, 51, 45, 38, 40, 48, 49, 36, 38, 32, 38, 47, 53, 44, 50, 49, 48",45.85,20,"11:46:22, 11:46:23, 11:46:23, 11:46:24, 11:46:24, 11:46:25, 11:46:25, 11:46:26, 11:46:26, 11:46:27, 11:46:27, 11:46:28, 11:46:28, 11:46:29, 11:46:29, 11:46:30, 11:46:30, 11:46:31, 11:46:31, 11:46:32"
0.35,0.018000000000000002,0.01,True,1.0,0.02059,2025-10-20 11:46:33.528,2025-10-20 11:46:46.890,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y18mm/raster_log_2025-10-20 11:30:26.244_z10mm_x350mm_y18mm_ocr.csv,26,"15, 16, 19, 20, 20, 12, 18, 18, 21, 18, 14, 15, 14, 14, 15, 15, 18, 19, 20, 19",17.00,20,"11:46:35, 11:46:36, 11:46:36, 11:46:37, 11:46:37, 11:46:38, 11:46:38, 11:46:39, 11:46:39, 11:46:40, 11:46:40, 11:46:41, 11:46:41, 11:46:42, 11:46:42, 11:46:43, 11:46:43, 11:46:44, 11:46:44, 11:46:45"
