x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.03,True,1.0,0.03,2025-09-15 14:32:04.705,2025-09-15 14:32:14.621,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y0mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.03,True,1.0,0.03002,2025-09-15 14:32:14.624,2025-09-15 14:32:23.862,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y1mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.03,True,1.0,0.03007,2025-09-15 14:32:23.865,2025-09-15 14:32:33.129,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y2mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.03,True,1.0,0.03015,2025-09-15 14:32:33.132,2025-09-15 14:32:42.398,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y3mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.03,True,1.0,0.03027,2025-09-15 14:32:42.401,2025-09-15 14:32:51.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y4mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.03,True,1.0,0.03041,2025-09-15 14:32:51.667,2025-09-15 14:33:00.929,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y5mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.03,True,1.0,0.03059,2025-09-15 14:33:00.932,2025-09-15 14:33:10.197,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y6mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.03,True,1.0,0.03081,2025-09-15 14:33:10.200,2025-09-15 14:33:19.464,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y7mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.03,True,1.0,0.03105,2025-09-15 14:33:19.467,2025-09-15 14:33:28.729,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y8mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.03,True,1.0,0.03132,2025-09-15 14:33:28.731,2025-09-15 14:33:38.005,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z30mm/x350mm_y9mm/raster_log_2025-09-15 14:03:48.999_z30mm_x350mm_y9mm_ocr.csv,18
