x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.009,True,1.0,0.009,2025-09-15 14:03:51.046,2025-09-15 14:04:02.661,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y0mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.009,True,1.0,0.00906,2025-09-15 14:04:02.664,2025-09-15 14:04:11.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y1mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.009,True,1.0,0.00922,2025-09-15 14:04:11.933,2025-09-15 14:04:21.196,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y2mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.009,True,1.0,0.00949,2025-09-15 14:04:21.198,2025-09-15 14:04:30.462,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y3mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.009,True,1.0,0.00985,2025-09-15 14:04:30.465,2025-09-15 14:04:39.730,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y4mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.009,True,1.0,0.0103,2025-09-15 14:04:39.733,2025-09-15 14:04:48.997,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y5mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.009,True,1.0,0.01082,2025-09-15 14:04:49.000,2025-09-15 14:04:58.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y6mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.009,True,1.0,0.0114,2025-09-15 14:04:58.267,2025-09-15 14:05:07.531,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y7mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.009,True,1.0,0.01204,2025-09-15 14:05:07.534,2025-09-15 14:05:16.798,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y8mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.009,True,1.0,0.01273,2025-09-15 14:05:16.800,2025-09-15 14:05:26.064,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y9mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y9mm_ocr.csv,18
0.35,0.01,0.009,True,1.0,0.01345,2025-09-15 14:05:26.067,2025-09-15 14:05:35.331,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y10mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y10mm_ocr.csv,18
0.35,0.011,0.009,True,1.0,0.01421,2025-09-15 14:05:35.334,2025-09-15 14:05:44.598,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y11mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y11mm_ocr.csv,18
0.35,0.012,0.009,True,1.0,0.015,2025-09-15 14:05:44.601,2025-09-15 14:05:53.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y12mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y12mm_ocr.csv,18
0.35,0.013000000000000001,0.009,True,1.0,0.01581,2025-09-15 14:05:53.867,2025-09-15 14:06:03.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y13mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y13mm_ocr.csv,18
0.35,0.014,0.009,True,1.0,0.01664,2025-09-15 14:06:03.133,2025-09-15 14:06:12.396,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y14mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y14mm_ocr.csv,18
0.35,0.015,0.009,True,1.0,0.01749,2025-09-15 14:06:12.400,2025-09-15 14:06:21.662,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y15mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y15mm_ocr.csv,18
0.35,0.016,0.009,True,1.0,0.01836,2025-09-15 14:06:21.665,2025-09-15 14:06:30.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y16mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y16mm_ocr.csv,18
0.35,0.017,0.009,True,1.0,0.01924,2025-09-15 14:06:30.934,2025-09-15 14:06:40.198,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y17mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y17mm_ocr.csv,18
0.35,0.018000000000000002,0.009,True,1.0,0.02012,2025-09-15 14:06:40.201,2025-09-15 14:06:49.463,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y18mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y18mm_ocr.csv,18
0.35,0.019,0.009,True,1.0,0.02102,2025-09-15 14:06:49.465,2025-09-15 14:06:58.731,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y19mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y19mm_ocr.csv,18
0.35,0.02,0.009,True,1.0,0.02193,2025-09-15 14:06:58.733,2025-09-15 14:07:07.996,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y20mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y20mm_ocr.csv,18
0.35,0.021,0.009,True,1.0,0.02285,2025-09-15 14:07:07.999,2025-09-15 14:07:17.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y21mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y21mm_ocr.csv,18
0.35,0.022,0.009,True,1.0,0.02377,2025-09-15 14:07:17.267,2025-09-15 14:07:26.531,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y22mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y22mm_ocr.csv,18
0.35,0.023,0.009,True,1.0,0.0247,2025-09-15 14:07:26.534,2025-09-15 14:07:35.797,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z9mm/x350mm_y23mm/raster_log_2025-09-15 14:03:48.999_z9mm_x350mm_y23mm_ocr.csv,18
