x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.07,True,1.0,0.07,2025-09-15 15:12:47.816,2025-09-15 15:12:57.735,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y0mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.07,True,1.0,0.07001,2025-09-15 15:12:57.739,2025-09-15 15:13:06.997,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y1mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.07,True,1.0,0.07003,2025-09-15 15:13:07.000,2025-09-15 15:13:16.265,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y2mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.07,True,1.0,0.07006,2025-09-15 15:13:16.267,2025-09-15 15:13:25.529,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y3mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.07,True,1.0,0.07011,2025-09-15 15:13:25.532,2025-09-15 15:13:34.797,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y4mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.07,True,1.0,0.07018,2025-09-15 15:13:34.800,2025-09-15 15:13:44.064,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y5mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.07,True,1.0,0.07026,2025-09-15 15:13:44.067,2025-09-15 15:13:53.331,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y6mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.07,True,1.0,0.07035,2025-09-15 15:13:53.334,2025-09-15 15:14:02.596,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y7mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.07,True,1.0,0.07046,2025-09-15 15:14:02.599,2025-09-15 15:14:11.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y8mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.07,True,1.0,0.07058,2025-09-15 15:14:11.867,2025-09-15 15:14:21.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y9mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y9mm_ocr.csv,18
0.35,0.01,0.07,True,1.0,0.07071,2025-09-15 15:14:21.133,2025-09-15 15:14:30.398,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y10mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y10mm_ocr.csv,18
0.35,0.011,0.07,True,1.0,0.07086,2025-09-15 15:14:30.400,2025-09-15 15:14:39.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y11mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y11mm_ocr.csv,18
0.35,0.012,0.07,True,1.0,0.07102,2025-09-15 15:14:39.667,2025-09-15 15:14:48.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y12mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y12mm_ocr.csv,18
0.35,0.013000000000000001,0.07,True,1.0,0.0712,2025-09-15 15:14:48.935,2025-09-15 15:14:58.196,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y13mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y13mm_ocr.csv,18
0.35,0.014,0.07,True,1.0,0.07139,2025-09-15 15:14:58.198,2025-09-15 15:15:07.464,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y14mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y14mm_ocr.csv,18
0.35,0.015,0.07,True,1.0,0.07159,2025-09-15 15:15:07.467,2025-09-15 15:15:16.731,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y15mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y15mm_ocr.csv,18
0.35,0.016,0.07,True,1.0,0.07181,2025-09-15 15:15:16.733,2025-09-15 15:15:25.998,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y16mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y16mm_ocr.csv,18
0.35,0.017,0.07,True,1.0,0.07203,2025-09-15 15:15:26.001,2025-09-15 15:15:35.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y17mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y17mm_ocr.csv,18
0.35,0.018000000000000002,0.07,True,1.0,0.07228,2025-09-15 15:15:35.269,2025-09-15 15:15:44.531,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y18mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y18mm_ocr.csv,18
0.35,0.019,0.07,True,1.0,0.07253,2025-09-15 15:15:44.534,2025-09-15 15:15:53.798,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y19mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y19mm_ocr.csv,18
0.35,0.02,0.07,True,1.0,0.0728,2025-09-15 15:15:53.802,2025-09-15 15:16:03.064,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y20mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y20mm_ocr.csv,18
0.35,0.021,0.07,True,1.0,0.07308,2025-09-15 15:16:03.067,2025-09-15 15:16:12.331,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y21mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y21mm_ocr.csv,18
0.35,0.022,0.07,True,1.0,0.07338,2025-09-15 15:16:12.334,2025-09-15 15:16:21.596,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y22mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y22mm_ocr.csv,18
0.35,0.023,0.07,True,1.0,0.07368,2025-09-15 15:16:21.598,2025-09-15 15:16:30.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y23mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y23mm_ocr.csv,18
0.35,0.024,0.07,True,1.0,0.074,2025-09-15 15:16:30.867,2025-09-15 15:16:40.128,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y24mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y24mm_ocr.csv,18
0.35,0.025,0.07,True,1.0,0.07433,2025-09-15 15:16:40.131,2025-09-15 15:16:49.397,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y25mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y25mm_ocr.csv,18
0.35,0.026000000000000002,0.07,True,1.0,0.07467,2025-09-15 15:16:49.400,2025-09-15 15:16:58.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y26mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y26mm_ocr.csv,18
0.35,0.027,0.07,True,1.0,0.07503,2025-09-15 15:16:58.667,2025-09-15 15:17:07.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y27mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y27mm_ocr.csv,18
0.35,0.028,0.07,True,1.0,0.07539,2025-09-15 15:17:07.934,2025-09-15 15:17:17.198,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y28mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y28mm_ocr.csv,18
0.35,0.029,0.07,True,1.0,0.07577,2025-09-15 15:17:17.209,2025-09-15 15:17:26.462,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y29mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y29mm_ocr.csv,18
0.35,0.03,0.07,True,1.0,0.07616,2025-09-15 15:17:26.465,2025-09-15 15:17:35.729,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y30mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y30mm_ocr.csv,18
0.35,0.031,0.07,True,1.0,0.07656,2025-09-15 15:17:35.733,2025-09-15 15:17:44.996,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y31mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y31mm_ocr.csv,18
0.35,0.032,0.07,True,1.0,0.07697,2025-09-15 15:17:45.001,2025-09-15 15:17:54.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y32mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y32mm_ocr.csv,18
0.35,0.033,0.07,True,1.0,0.07739,2025-09-15 15:17:54.267,2025-09-15 15:18:03.529,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y33mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y33mm_ocr.csv,18
0.35,0.034,0.07,True,1.0,0.07782,2025-09-15 15:18:03.531,2025-09-15 15:18:12.797,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y34mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y34mm_ocr.csv,18
0.35,0.035,0.07,True,1.0,0.07826,2025-09-15 15:18:12.800,2025-09-15 15:18:22.064,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y35mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y35mm_ocr.csv,18
0.35,0.036000000000000004,0.07,True,1.0,0.07871,2025-09-15 15:18:22.067,2025-09-15 15:18:31.331,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y36mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y36mm_ocr.csv,18
0.35,0.037,0.07,True,1.0,0.07918,2025-09-15 15:18:31.334,2025-09-15 15:18:40.595,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y37mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y37mm_ocr.csv,18
0.35,0.038,0.07,True,1.0,0.07965,2025-09-15 15:18:40.599,2025-09-15 15:18:49.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y38mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y38mm_ocr.csv,18
0.35,0.039,0.07,True,1.0,0.08013,2025-09-15 15:18:49.868,2025-09-15 15:18:59.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y39mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y39mm_ocr.csv,18
0.35,0.04,0.07,True,1.0,0.08062,2025-09-15 15:18:59.134,2025-09-15 15:19:08.397,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y40mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y40mm_ocr.csv,18
0.35,0.041,0.07,True,1.0,0.08112,2025-09-15 15:19:08.399,2025-09-15 15:19:17.662,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y41mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y41mm_ocr.csv,18
0.35,0.042,0.07,True,1.0,0.08163,2025-09-15 15:19:17.665,2025-09-15 15:19:26.929,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y42mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y42mm_ocr.csv,18
0.35,0.043000000000000003,0.07,True,1.0,0.08215,2025-09-15 15:19:26.932,2025-09-15 15:19:36.197,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y43mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y43mm_ocr.csv,18
0.35,0.044,0.07,True,1.0,0.08268,2025-09-15 15:19:36.200,2025-09-15 15:19:45.463,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y44mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y44mm_ocr.csv,18
0.35,0.045,0.07,True,1.0,0.08322,2025-09-15 15:19:45.468,2025-09-15 15:19:54.731,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y45mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y45mm_ocr.csv,18
0.35,0.046,0.07,True,1.0,0.08376,2025-09-15 15:19:54.734,2025-09-15 15:20:03.996,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y46mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y46mm_ocr.csv,18
0.35,0.047,0.07,True,1.0,0.08431,2025-09-15 15:20:03.999,2025-09-15 15:20:13.264,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y47mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y47mm_ocr.csv,18
0.35,0.048,0.07,True,1.0,0.08488,2025-09-15 15:20:13.267,2025-09-15 15:20:22.531,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y48mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y48mm_ocr.csv,18
0.35,0.049,0.07,True,1.0,0.08545,2025-09-15 15:20:22.534,2025-09-15 15:20:31.797,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y49mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y49mm_ocr.csv,18
0.35,0.05,0.07,True,1.0,0.08602,2025-09-15 15:20:31.800,2025-09-15 15:20:41.063,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y50mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y50mm_ocr.csv,18
0.35,0.051000000000000004,0.07,True,1.0,0.08661,2025-09-15 15:20:41.066,2025-09-15 15:20:50.330,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y51mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y51mm_ocr.csv,18
0.35,0.052000000000000005,0.07,True,1.0,0.0872,2025-09-15 15:20:50.332,2025-09-15 15:20:59.596,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y52mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y52mm_ocr.csv,18
0.35,0.053,0.07,True,1.0,0.0878,2025-09-15 15:20:59.599,2025-09-15 15:21:08.864,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y53mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y53mm_ocr.csv,18
0.35,0.054,0.07,True,1.0,0.08841,2025-09-15 15:21:08.867,2025-09-15 15:21:18.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y54mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y54mm_ocr.csv,18
0.35,0.055,0.07,True,1.0,0.08902,2025-09-15 15:21:18.133,2025-09-15 15:21:27.396,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y55mm/raster_log_2025-09-15 14:42:54.976_z70mm_x350mm_y55mm_ocr.csv,18
