x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.02,True,1.0,0.02,2025-09-15 14:20:22.957,2025-09-15 14:20:32.878,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y0mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.02,True,1.0,0.02002,2025-09-15 14:20:32.881,2025-09-15 14:20:42.131,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y1mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.02,True,1.0,0.0201,2025-09-15 14:20:42.133,2025-09-15 14:20:51.396,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y2mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.02,True,1.0,0.02022,2025-09-15 14:20:51.399,2025-09-15 14:21:00.664,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y3mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.02,True,1.0,0.0204,2025-09-15 14:21:00.667,2025-09-15 14:21:09.931,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y4mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.02,True,1.0,0.02062,2025-09-15 14:21:09.933,2025-09-15 14:21:19.197,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y5mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.02,True,1.0,0.02088,2025-09-15 14:21:19.200,2025-09-15 14:21:28.464,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y6mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.02,True,1.0,0.02119,2025-09-15 14:21:28.467,2025-09-15 14:21:37.731,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y7mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.02,True,1.0,0.02154,2025-09-15 14:21:37.741,2025-09-15 14:21:46.998,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y8mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.02,True,1.0,0.02193,2025-09-15 14:21:47.000,2025-09-15 14:21:56.263,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x350mm_y9mm/raster_log_2025-09-15 14:03:48.999_z20mm_x350mm_y9mm_ocr.csv,18
