x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.05,True,1.0,0.05,2025-09-15 14:52:30.557,2025-09-15 14:52:40.507,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y0mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y0mm_ocr.csv,18
0.35,0.001,0.05,True,1.0,0.05001,2025-09-15 14:52:40.510,2025-09-15 14:52:49.763,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y1mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y1mm_ocr.csv,18
0.35,0.002,0.05,True,1.0,0.05004,2025-09-15 14:52:49.767,2025-09-15 14:52:59.029,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y2mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y2mm_ocr.csv,18
0.35,0.003,0.05,True,1.0,0.05009,2025-09-15 14:52:59.032,2025-09-15 14:53:08.297,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y3mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y3mm_ocr.csv,18
0.35,0.004,0.05,True,1.0,0.05016,2025-09-15 14:53:08.300,2025-09-15 14:53:17.562,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y4mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y4mm_ocr.csv,18
0.35,0.005,0.05,True,1.0,0.05025,2025-09-15 14:53:17.565,2025-09-15 14:53:26.829,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y5mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y5mm_ocr.csv,18
0.35,0.006,0.05,True,1.0,0.05036,2025-09-15 14:53:26.832,2025-09-15 14:53:36.098,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y6mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y6mm_ocr.csv,18
0.35,0.007,0.05,True,1.0,0.05049,2025-09-15 14:53:36.102,2025-09-15 14:53:45.364,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y7mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y7mm_ocr.csv,18
0.35,0.008,0.05,True,1.0,0.05064,2025-09-15 14:53:45.367,2025-09-15 14:53:54.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y8mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y8mm_ocr.csv,18
0.35,0.009000000000000001,0.05,True,1.0,0.0508,2025-09-15 14:53:54.634,2025-09-15 14:54:03.896,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y9mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y9mm_ocr.csv,18
0.35,0.01,0.05,True,1.0,0.05099,2025-09-15 14:54:03.899,2025-09-15 14:54:13.164,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y10mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y10mm_ocr.csv,18
0.35,0.011,0.05,True,1.0,0.0512,2025-09-15 14:54:13.167,2025-09-15 14:54:22.431,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y11mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y11mm_ocr.csv,18
0.35,0.012,0.05,True,1.0,0.05142,2025-09-15 14:54:22.433,2025-09-15 14:54:31.697,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y12mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y12mm_ocr.csv,18
0.35,0.013000000000000001,0.05,True,1.0,0.05166,2025-09-15 14:54:31.700,2025-09-15 14:54:40.964,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y13mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y13mm_ocr.csv,18
0.35,0.014,0.05,True,1.0,0.05192,2025-09-15 14:54:40.967,2025-09-15 14:54:50.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y14mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y14mm_ocr.csv,18
0.35,0.015,0.05,True,1.0,0.0522,2025-09-15 14:54:50.233,2025-09-15 14:54:59.497,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y15mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y15mm_ocr.csv,18
0.35,0.016,0.05,True,1.0,0.0525,2025-09-15 14:54:59.500,2025-09-15 14:55:08.763,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y16mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y16mm_ocr.csv,18
0.35,0.017,0.05,True,1.0,0.05281,2025-09-15 14:55:08.766,2025-09-15 14:55:18.031,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y17mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y17mm_ocr.csv,18
0.35,0.018000000000000002,0.05,True,1.0,0.05314,2025-09-15 14:55:18.034,2025-09-15 14:55:27.297,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y18mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y18mm_ocr.csv,18
0.35,0.019,0.05,True,1.0,0.05349,2025-09-15 14:55:27.300,2025-09-15 14:55:36.562,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y19mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y19mm_ocr.csv,18
0.35,0.02,0.05,True,1.0,0.05385,2025-09-15 14:55:36.565,2025-09-15 14:55:45.831,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y20mm_ocr.csv,18
0.35,0.021,0.05,True,1.0,0.05423,2025-09-15 14:55:45.836,2025-09-15 14:55:55.097,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y21mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y21mm_ocr.csv,18
0.35,0.022,0.05,True,1.0,0.05463,2025-09-15 14:55:55.100,2025-09-15 14:56:04.363,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y22mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y22mm_ocr.csv,18
0.35,0.023,0.05,True,1.0,0.05504,2025-09-15 14:56:04.366,2025-09-15 14:56:13.629,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y23mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y23mm_ocr.csv,18
0.35,0.024,0.05,True,1.0,0.05546,2025-09-15 14:56:13.634,2025-09-15 14:56:22.896,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y24mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y24mm_ocr.csv,18
0.35,0.025,0.05,True,1.0,0.0559,2025-09-15 14:56:22.898,2025-09-15 14:56:32.163,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y25mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y25mm_ocr.csv,18
0.35,0.026000000000000002,0.05,True,1.0,0.05636,2025-09-15 14:56:32.166,2025-09-15 14:56:41.431,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y26mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y26mm_ocr.csv,18
0.35,0.027,0.05,True,1.0,0.05682,2025-09-15 14:56:41.434,2025-09-15 14:56:50.696,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y27mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y27mm_ocr.csv,18
0.35,0.028,0.05,True,1.0,0.05731,2025-09-15 14:56:50.699,2025-09-15 14:56:59.965,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y28mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y28mm_ocr.csv,18
0.35,0.029,0.05,True,1.0,0.0578,2025-09-15 14:56:59.968,2025-09-15 14:57:09.230,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y29mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y29mm_ocr.csv,18
0.35,0.03,0.05,True,1.0,0.05831,2025-09-15 14:57:09.233,2025-09-15 14:57:18.496,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y30mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y30mm_ocr.csv,18
0.35,0.031,0.05,True,1.0,0.05883,2025-09-15 14:57:18.499,2025-09-15 14:57:27.763,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y31mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y31mm_ocr.csv,18
0.35,0.032,0.05,True,1.0,0.05936,2025-09-15 14:57:27.765,2025-09-15 14:57:37.031,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y32mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y32mm_ocr.csv,18
0.35,0.033,0.05,True,1.0,0.05991,2025-09-15 14:57:37.034,2025-09-15 14:57:46.297,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y33mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y33mm_ocr.csv,18
0.35,0.034,0.05,True,1.0,0.06046,2025-09-15 14:57:46.300,2025-09-15 14:57:55.564,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y34mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y34mm_ocr.csv,18
0.35,0.035,0.05,True,1.0,0.06103,2025-09-15 14:57:55.567,2025-09-15 14:58:04.830,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y35mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y35mm_ocr.csv,18
0.35,0.036000000000000004,0.05,True,1.0,0.06161,2025-09-15 14:58:04.832,2025-09-15 14:58:14.096,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y36mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y36mm_ocr.csv,18
0.35,0.037,0.05,True,1.0,0.0622,2025-09-15 14:58:14.099,2025-09-15 14:58:23.364,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y37mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y37mm_ocr.csv,18
0.35,0.038,0.05,True,1.0,0.0628,2025-09-15 14:58:23.367,2025-09-15 14:58:32.631,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y38mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y38mm_ocr.csv,18
0.35,0.039,0.05,True,1.0,0.06341,2025-09-15 14:58:32.634,2025-09-15 14:58:41.898,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y39mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y39mm_ocr.csv,18
0.35,0.04,0.05,True,1.0,0.06403,2025-09-15 14:58:41.901,2025-09-15 14:58:51.163,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y40mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y40mm_ocr.csv,18
0.35,0.041,0.05,True,1.0,0.06466,2025-09-15 14:58:51.166,2025-09-15 14:59:00.429,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y41mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y41mm_ocr.csv,18
0.35,0.042,0.05,True,1.0,0.0653,2025-09-15 14:59:00.432,2025-09-15 14:59:09.697,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y42mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y42mm_ocr.csv,18
0.35,0.043000000000000003,0.05,True,1.0,0.06595,2025-09-15 14:59:09.700,2025-09-15 14:59:18.964,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y43mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y43mm_ocr.csv,18
0.35,0.044,0.05,True,1.0,0.0666,2025-09-15 14:59:18.967,2025-09-15 14:59:28.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y44mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y44mm_ocr.csv,18
0.35,0.045,0.05,True,1.0,0.06727,2025-09-15 14:59:28.233,2025-09-15 14:59:37.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y45mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y45mm_ocr.csv,18
0.35,0.046,0.05,True,1.0,0.06794,2025-09-15 14:59:37.500,2025-09-15 14:59:46.764,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y46mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y46mm_ocr.csv,18
0.35,0.047,0.05,True,1.0,0.06862,2025-09-15 14:59:46.767,2025-09-15 14:59:56.029,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y47mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y47mm_ocr.csv,18
0.35,0.048,0.05,True,1.0,0.06931,2025-09-15 14:59:56.032,2025-09-15 15:00:05.297,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y48mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y48mm_ocr.csv,18
0.35,0.049,0.05,True,1.0,0.07001,2025-09-15 15:00:05.300,2025-09-15 15:00:14.562,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y49mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y49mm_ocr.csv,18
0.35,0.05,0.05,True,1.0,0.07071,2025-09-15 15:00:14.566,2025-09-15 15:00:23.829,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y50mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y50mm_ocr.csv,18
0.35,0.051000000000000004,0.05,True,1.0,0.07142,2025-09-15 15:00:23.831,2025-09-15 15:00:33.098,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y51mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y51mm_ocr.csv,18
0.35,0.052000000000000005,0.05,True,1.0,0.07214,2025-09-15 15:00:33.100,2025-09-15 15:00:42.362,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y52mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y52mm_ocr.csv,18
0.35,0.053,0.05,True,1.0,0.07286,2025-09-15 15:00:42.365,2025-09-15 15:00:51.629,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y53mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y53mm_ocr.csv,18
0.35,0.054,0.05,True,1.0,0.07359,2025-09-15 15:00:51.631,2025-09-15 15:01:00.898,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y54mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y54mm_ocr.csv,18
0.35,0.055,0.05,True,1.0,0.07433,2025-09-15 15:01:00.901,2025-09-15 15:01:10.164,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y55mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y55mm_ocr.csv,18
0.35,0.056,0.05,True,1.0,0.07507,2025-09-15 15:01:10.167,2025-09-15 15:01:19.431,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y56mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y56mm_ocr.csv,18
0.35,0.057,0.05,True,1.0,0.07582,2025-09-15 15:01:19.434,2025-09-15 15:01:28.695,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y57mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y57mm_ocr.csv,18
0.35,0.058,0.05,True,1.0,0.07658,2025-09-15 15:01:28.698,2025-09-15 15:01:37.963,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y58mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y58mm_ocr.csv,18
0.35,0.059000000000000004,0.05,True,1.0,0.07734,2025-09-15 15:01:37.965,2025-09-15 15:01:47.231,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y59mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y59mm_ocr.csv,18
0.35,0.06,0.05,True,1.0,0.0781,2025-09-15 15:01:47.233,2025-09-15 15:01:56.498,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y60mm/raster_log_2025-09-15 14:42:54.976_z50mm_x350mm_y60mm_ocr.csv,18
