x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.005,True,1.0,0.005,2025-10-28 11:07:22.616,2025-10-28 11:07:36.726,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y0mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y0mm_ocr.csv,26,"1690, 1711, 1780, 1852, 1777, 1704, 1734, 1783, 1796, 1741, 1746, 1810, 1743, 1741, 1759, 1756, 1766, 1754, 1695, 1699",1751.85,20,"11:07:25, 11:07:26, 11:07:26, 11:07:27, 11:07:27, 11:07:28, 11:07:28, 11:07:29, 11:07:29, 11:07:30, 11:07:30, 11:07:31, 11:07:31, 11:07:32, 11:07:32, 11:07:33, 11:07:33, 11:07:34, 11:07:34, 11:07:35"
0.35,0.005,0.005,True,1.0,0.00707,2025-10-28 11:07:36.729,2025-10-28 11:07:50.293,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y5mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y5mm_ocr.csv,26,"1577, 1555, 1502, 1472, 1455, 1455, 1510, 1511, 1500, 1489, 1504, 1556, 1581, 1508, 1454, 1576, 1582, 1493, 1526, 1519",1516.25,20,"11:07:39, 11:07:39, 11:07:40, 11:07:40, 11:07:41, 11:07:41, 11:07:42, 11:07:42, 11:07:43, 11:07:43, 11:07:44, 11:07:44, 11:07:45, 11:07:45, 11:07:46, 11:07:46, 11:07:47, 11:07:47, 11:07:48, 11:07:48"
0.35,0.01,0.005,True,1.0,0.01118,2025-10-28 11:07:50.296,2025-10-28 11:08:03.856,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y10mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y10mm_ocr.csv,26,"79, 75, 76, 66, 72, 86, 70, 80, 87, 83, 85, 71, 73, 85, 92, 85, 73, 68, 62, 62",76.50,20,"11:07:52, 11:07:53, 11:07:53, 11:07:54, 11:07:54, 11:07:55, 11:07:55, 11:07:56, 11:07:56, 11:07:57, 11:07:57, 11:07:58, 11:07:58, 11:07:59, 11:07:59, 11:08:00, 11:08:00, 11:08:01, 11:08:01, 11:08:02"
0.35,0.015,0.005,True,1.0,0.01581,2025-10-28 11:08:03.860,2025-10-28 11:08:17.424,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y15mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y15mm_ocr.csv,26,"0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 0",0.80,20,"11:08:06, 11:08:06, 11:08:07, 11:08:07, 11:08:08, 11:08:08, 11:08:09, 11:08:09, 11:08:10, 11:08:10, 11:08:11, 11:08:11, 11:08:12, 11:08:12, 11:08:13, 11:08:13, 11:08:14, 11:08:14, 11:08:15, 11:08:15"
0.35,0.02,0.005,True,1.0,0.02062,2025-10-28 11:08:17.430,2025-10-28 11:08:30.990,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y20mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y20mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 2",0.30,20,"11:08:20, 11:08:20, 11:08:21, 11:08:21, 11:08:22, 11:08:22, 11:08:23, 11:08:23, 11:08:24, 11:08:24, 11:08:25, 11:08:25, 11:08:26, 11:08:26, 11:08:27, 11:08:27, 11:08:28, 11:08:28, 11:08:29, 11:08:29"
0.35,0.025,0.005,True,1.0,0.0255,2025-10-28 11:08:30.993,2025-10-28 11:08:44.558,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y25mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y25mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.05,20,"11:08:33, 11:08:34, 11:08:34, 11:08:35, 11:08:35, 11:08:36, 11:08:36, 11:08:37, 11:08:37, 11:08:38, 11:08:38, 11:08:39, 11:08:39, 11:08:40, 11:08:40, 11:08:41, 11:08:41, 11:08:42, 11:08:42, 11:08:43"
0.35,0.03,0.005,True,1.0,0.03041,2025-10-28 11:08:44.561,2025-10-28 11:08:58.125,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y30mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y30mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"11:08:47, 11:08:47, 11:08:48, 11:08:48, 11:08:49, 11:08:49, 11:08:50, 11:08:50, 11:08:51, 11:08:51, 11:08:52, 11:08:52, 11:08:53, 11:08:53, 11:08:54, 11:08:54, 11:08:55, 11:08:55, 11:08:56, 11:08:56"
0.35,0.035,0.005,True,1.0,0.03536,2025-10-28 11:08:58.129,2025-10-28 11:09:11.692,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y35mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y35mm_ocr.csv,26,"0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.10,20,"11:09:00, 11:09:01, 11:09:01, 11:09:02, 11:09:02, 11:09:03, 11:09:03, 11:09:04, 11:09:04, 11:09:05, 11:09:05, 11:09:06, 11:09:06, 11:09:07, 11:09:07, 11:09:08, 11:09:08, 11:09:09, 11:09:09, 11:09:10"
0.35,0.04,0.005,True,1.0,0.04031,2025-10-28 11:09:11.695,2025-10-28 11:09:25.259,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y40mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y40mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.10,20,"11:09:14, 11:09:14, 11:09:15, 11:09:15, 11:09:16, 11:09:16, 11:09:17, 11:09:17, 11:09:18, 11:09:18, 11:09:19, 11:09:19, 11:09:20, 11:09:20, 11:09:21, 11:09:21, 11:09:22, 11:09:22, 11:09:23, 11:09:23"
0.35,0.045,0.005,True,1.0,0.04528,2025-10-28 11:09:25.262,2025-10-28 11:09:38.823,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y45mm/raster_log_2025-10-28 11:02:02.988_z5mm_x350mm_y45mm_ocr.csv,26,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,20,"11:09:27, 11:09:28, 11:09:28, 11:09:29, 11:09:29, 11:09:30, 11:09:30, 11:09:31, 11:09:31, 11:09:32, 11:09:32, 11:09:33, 11:09:33, 11:09:34, 11:09:34, 11:09:35, 11:09:35, 11:09:36, 11:09:36, 11:09:37"
