x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.07,True,1.0,0.07,2025-09-16 11:16:43.272,2025-09-16 11:16:53.208,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y0mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y0mm_ocr.csv,18,"81, 81, 75, 80, 77, 64, 63, 79, 71, 71, 60, 72",72.83,12,"11:16:45, 11:16:46, 11:16:46, 11:16:47, 11:16:47, 11:16:48, 11:16:48, 11:16:49, 11:16:49, 11:16:50, 11:16:50, 11:16:51"
0.35,0.001,0.07,True,1.0,0.07001,2025-09-16 11:16:53.211,2025-09-16 11:17:02.471,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y1mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y1mm_ocr.csv,18,"76, 77, 65, 64, 66, 71, 73, 73, 73, 68, 72, 74",71.00,12,"11:16:55, 11:16:55, 11:16:56, 11:16:56, 11:16:57, 11:16:57, 11:16:58, 11:16:58, 11:16:59, 11:16:59, 11:17:00, 11:17:00"
0.35,0.002,0.07,True,1.0,0.07003,2025-09-16 11:17:02.475,2025-09-16 11:17:11.738,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y2mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y2mm_ocr.csv,18,"69, 68, 73, 76, 79, 79, 79, 82, 75, 81, 67, 62",74.17,12,"11:17:04, 11:17:04, 11:17:05, 11:17:05, 11:17:06, 11:17:06, 11:17:07, 11:17:07, 11:17:08, 11:17:08, 11:17:09, 11:17:09"
0.35,0.003,0.07,True,1.0,0.07006,2025-09-16 11:17:11.741,2025-09-16 11:17:21.004,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y3mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y3mm_ocr.csv,18,"79, 73, 66, 80, 76, 84, 92, 75, 59, 62, 65, 70",73.42,12,"11:17:13, 11:17:14, 11:17:14, 11:17:15, 11:17:15, 11:17:16, 11:17:16, 11:17:17, 11:17:17, 11:17:18, 11:17:18, 11:17:19"
0.35,0.004,0.07,True,1.0,0.07011,2025-09-16 11:17:21.008,2025-09-16 11:17:30.270,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y4mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y4mm_ocr.csv,18,"71, 71, 74, 72, 73, 69, 54, 66, 73, 89, 82, 72",72.17,12,"11:17:22, 11:17:23, 11:17:23, 11:17:24, 11:17:24, 11:17:25, 11:17:25, 11:17:26, 11:17:26, 11:17:27, 11:17:27, 11:17:28"
0.35,0.005,0.07,True,1.0,0.07018,2025-09-16 11:17:30.273,2025-09-16 11:17:39.538,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y5mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y5mm_ocr.csv,18,"58, 58, 67, 72, 73, 72, 76, 86, 85, 84, 76, 77",73.67,12,"11:17:32, 11:17:32, 11:17:33, 11:17:33, 11:17:34, 11:17:34, 11:17:35, 11:17:35, 11:17:36, 11:17:36, 11:17:37, 11:17:37"
0.35,0.006,0.07,True,1.0,0.07026,2025-09-16 11:17:39.541,2025-09-16 11:17:48.806,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y6mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y6mm_ocr.csv,18,"83, 92, 72, 64, 60, 62, 59, 61, 76, 82, 72, 76",71.58,12,"11:17:41, 11:17:41, 11:17:42, 11:17:42, 11:17:43, 11:17:43, 11:17:44, 11:17:44, 11:17:45, 11:17:45, 11:17:46, 11:17:46"
0.35,0.007,0.07,True,1.0,0.07035,2025-09-16 11:17:48.809,2025-09-16 11:17:58.071,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y7mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y7mm_ocr.csv,18,"70, 76, 72, 66, 70, 80, 85, 84, 76, 64, 71, 77",74.25,12,"11:17:50, 11:17:51, 11:17:51, 11:17:52, 11:17:52, 11:17:53, 11:17:53, 11:17:54, 11:17:54, 11:17:55, 11:17:55, 11:17:56"
0.35,0.008,0.07,True,1.0,0.07046,2025-09-16 11:17:58.074,2025-09-16 11:18:07.338,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y8mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y8mm_ocr.csv,18,"72, 86, 85, 80, 84, 81, 91, 82, 57, 62, 70, 82",77.67,12,"11:17:59, 11:18:00, 11:18:00, 11:18:01, 11:18:01, 11:18:02, 11:18:02, 11:18:03, 11:18:03, 11:18:04, 11:18:04, 11:18:05"
0.35,0.009000000000000001,0.07,True,1.0,0.07058,2025-09-16 11:18:07.341,2025-09-16 11:18:16.602,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z70mm/x350mm_y9mm/raster_log_2025-09-16 10:46:43.886_z70mm_x350mm_y9mm_ocr.csv,18,"73, 65, 61, 64, 85, 82, 75, 70, 67, 73, 66, 63",70.33,12,"11:18:09, 11:18:09, 11:18:10, 11:18:10, 11:18:11, 11:18:11, 11:18:12, 11:18:12, 11:18:13, 11:18:13, 11:18:14, 11:18:14"
