x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.007,True,1.0,0.007,2025-09-16 09:50:22.905,2025-09-16 09:50:32.802,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y0mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y0mm_ocr.csv,18,"1461, 1451, 1433, 1414, 1405, 1403, 1403, 1477, 1437, 1379, 1361, 1409",1419.42,12,"09:50:25, 09:50:25, 09:50:26, 09:50:26, 09:50:27, 09:50:27, 09:50:28, 09:50:28, 09:50:29, 09:50:29, 09:50:30, 09:50:30"
0.35,0.001,0.007,True,1.0,0.00707,2025-09-16 09:50:32.805,2025-09-16 09:50:42.069,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y1mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y1mm_ocr.csv,18,"1437, 1437, 1439, 1434, 1422, 1351, 1352, 1374, 1418, 1417, 1419, 1468",1414.00,12,"09:50:34, 09:50:35, 09:50:35, 09:50:36, 09:50:36, 09:50:37, 09:50:37, 09:50:38, 09:50:38, 09:50:39, 09:50:39, 09:50:40"
0.35,0.002,0.007,True,1.0,0.00728,2025-09-16 09:50:42.072,2025-09-16 09:50:51.338,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y2mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y2mm_ocr.csv,18,"1403, 1397, 1464, 1459, 1407, 1415, 1428, 1411, 1425, 1421, 1409, 1383",1418.50,12,"09:50:43, 09:50:44, 09:50:44, 09:50:45, 09:50:45, 09:50:46, 09:50:46, 09:50:47, 09:50:47, 09:50:48, 09:50:48, 09:50:49"
0.35,0.003,0.007,True,1.0,0.00762,2025-09-16 09:50:51.340,2025-09-16 09:51:00.603,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y3mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y3mm_ocr.csv,18,"1380, 1404, 1397, 1429, 1399, 1481, 1423, 1390, 1370, 1420, 1415, 1448",1413.00,12,"09:50:53, 09:50:53, 09:50:54, 09:50:54, 09:50:55, 09:50:55, 09:50:56, 09:50:56, 09:50:57, 09:50:57, 09:50:58, 09:50:58"
0.35,0.004,0.007,True,1.0,0.00806,2025-09-16 09:51:00.605,2025-09-16 09:51:09.869,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y4mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y4mm_ocr.csv,18,"1395, 1450, 1396, 1368, 1346, 1374, 1372, 1386, 1386, 1386, 1414, 1383",1388.00,12,"09:51:02, 09:51:02, 09:51:03, 09:51:03, 09:51:04, 09:51:04, 09:51:05, 09:51:05, 09:51:06, 09:51:06, 09:51:07, 09:51:07"
0.35,0.005,0.007,True,1.0,0.0086,2025-09-16 09:51:09.872,2025-09-16 09:51:19.145,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y5mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y5mm_ocr.csv,18,"1373, 1404, 1401, 1348, 1348, 1363, 1400, 1347, 1364, 1405, 1369, 1344",1372.17,12,"09:51:11, 09:51:12, 09:51:12, 09:51:13, 09:51:13, 09:51:14, 09:51:14, 09:51:15, 09:51:15, 09:51:16, 09:51:16, 09:51:17"
0.35,0.006,0.007,True,1.0,0.00922,2025-09-16 09:51:19.149,2025-09-16 09:51:28.402,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y6mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y6mm_ocr.csv,18,"1395, 1335, 1280, 1286, 1274, 1299, 1279, 1264, 1305, 1285, 1263, 1297",1296.83,12,"09:51:20, 09:51:21, 09:51:21, 09:51:22, 09:51:22, 09:51:23, 09:51:23, 09:51:24, 09:51:24, 09:51:25, 09:51:25, 09:51:26"
0.35,0.007,0.007,True,1.0,0.0099,2025-09-16 09:51:28.405,2025-09-16 09:51:37.669,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y7mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y7mm_ocr.csv,18,"1118, 1109, 1108, 1123, 1113, 1088, 1084, 1111, 1080, 1087, 1098, 1117",1103.00,12,"09:51:30, 09:51:30, 09:51:31, 09:51:31, 09:51:32, 09:51:32, 09:51:33, 09:51:33, 09:51:34, 09:51:34, 09:51:35, 09:51:35"
0.35,0.008,0.007,True,1.0,0.01063,2025-09-16 09:51:37.672,2025-09-16 09:51:46.936,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y8mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y8mm_ocr.csv,18,"946, 827, 843, 846, 877, 879, 657, 673, 817, 845, 845, 864",826.58,12,"09:51:39, 09:51:40, 09:51:40, 09:51:41, 09:51:41, 09:51:42, 09:51:42, 09:51:43, 09:51:43, 09:51:44, 09:51:44, 09:51:44"
0.35,0.009000000000000001,0.007,True,1.0,0.0114,2025-09-16 09:51:46.940,2025-09-16 09:51:56.207,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z7mm/x350mm_y9mm/raster_log_2025-09-16 09:35:45.827_z7mm_x350mm_y9mm_ocr.csv,18,"631, 600, 598, 610, 629, 629, 615, 615, 594, 563, 594, 602",606.67,12,"09:51:48, 09:51:49, 09:51:49, 09:51:50, 09:51:50, 09:51:51, 09:51:51, 09:51:52, 09:51:52, 09:51:53, 09:51:53, 09:51:54"
