x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.06,True,1.0,0.06,2025-10-29 14:32:08.999,2025-10-29 14:32:24.296,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y0mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y0mm_ocr.csv,26,"48, 44, 44, 39, 47, 43, 36, 36, 38, 40, 33, 30, 34, 43, 43, 32, 39, 43, 45, 39",39.80,20,"14:32:13, 14:32:13, 14:32:14, 14:32:14, 14:32:15, 14:32:15, 14:32:16, 14:32:16, 14:32:17, 14:32:17, 14:32:18, 14:32:18, 14:32:19, 14:32:19, 14:32:20, 14:32:20, 14:32:21, 14:32:21, 14:32:22, 14:32:22"
0.35,0.002,0.06,True,1.0,0.06003,2025-10-29 14:32:24.298,2025-10-29 14:32:37.661,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y2mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y2mm_ocr.csv,26,"40, 32, 35, 43, 50, 44, 35, 37, 41, 42, 42, 41, 37, 46, 43, 35, 35, 42, 49, 46",40.75,20,"14:32:26, 14:32:27, 14:32:27, 14:32:28, 14:32:28, 14:32:29, 14:32:29, 14:32:30, 14:32:30, 14:32:31, 14:32:31, 14:32:32, 14:32:32, 14:32:33, 14:32:33, 14:32:34, 14:32:34, 14:32:35, 14:32:35, 14:32:36"
0.35,0.004,0.06,True,1.0,0.06013,2025-10-29 14:32:37.666,2025-10-29 14:32:51.026,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y4mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y4mm_ocr.csv,26,"45, 32, 31, 30, 40, 43, 37, 31, 51, 47, 35, 44, 42, 48, 36, 36, 37, 49, 49, 44",40.35,20,"14:32:40, 14:32:40, 14:32:41, 14:32:41, 14:32:42, 14:32:42, 14:32:43, 14:32:43, 14:32:44, 14:32:44, 14:32:45, 14:32:45, 14:32:46, 14:32:46, 14:32:47, 14:32:47, 14:32:48, 14:32:48, 14:32:49, 14:32:49"
0.35,0.006,0.06,True,1.0,0.0603,2025-10-29 14:32:51.032,2025-10-29 14:33:04.393,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y6mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y6mm_ocr.csv,26,"39, 46, 39, 43, 48, 26, 31, 43, 51, 47, 39, 37, 48, 48, 39, 38, 37, 43, 42, 41",41.25,20,"14:32:53, 14:32:53, 14:32:54, 14:32:54, 14:32:55, 14:32:55, 14:32:56, 14:32:56, 14:32:57, 14:32:57, 14:32:58, 14:32:58, 14:32:59, 14:32:59, 14:33:00, 14:33:00, 14:33:01, 14:33:01, 14:33:02, 14:33:02"
0.35,0.008,0.06,True,1.0,0.06053,2025-10-29 14:33:04.396,2025-10-29 14:33:17.759,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y8mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y8mm_ocr.csv,26,"38, 38, 42, 38, 37, 37, 37, 40, 44, 35, 44, 38, 295, 30, 34, 34, 41, 35, 41, 48",51.30,20,"14:33:06, 14:33:07, 14:33:07, 14:33:08, 14:33:08, 14:33:09, 14:33:09, 14:33:10, 14:33:10, 14:33:11, 14:33:11, 14:33:12, 14:33:12, 14:33:13, 14:33:13, 14:33:14, 14:33:14, 14:33:15, 14:33:15, 14:33:16"
0.35,0.01,0.06,True,1.0,0.06083,2025-10-29 14:33:17.762,2025-10-29 14:33:31.127,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y10mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y10mm_ocr.csv,26,"41, 33, 39, 37, 28, 27, 38, 30, 28, 33, 37, 37, 37, 37, 45, 35, 35, 38, 21, 27",34.15,20,"14:33:20, 14:33:20, 14:33:21, 14:33:21, 14:33:22, 14:33:22, 14:33:23, 14:33:23, 14:33:24, 14:33:24, 14:33:25, 14:33:25, 14:33:26, 14:33:26, 14:33:27, 14:33:27, 14:33:28, 14:33:28, 14:33:29, 14:33:29"
0.35,0.012,0.06,True,1.0,0.06119,2025-10-29 14:33:31.133,2025-10-29 14:33:44.494,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y12mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y12mm_ocr.csv,26,"36, 32, 33, 27, 31, 33, 41, 39, 35, 49, 47, 45, 24, 28, 28, 36, 35, 36, 28, 27",34.50,20,"14:33:33, 14:33:34, 14:33:34, 14:33:35, 14:33:35, 14:33:36, 14:33:36, 14:33:37, 14:33:37, 14:33:38, 14:33:38, 14:33:39, 14:33:39, 14:33:40, 14:33:40, 14:33:41, 14:33:41, 14:33:42, 14:33:42, 14:33:43"
0.35,0.014,0.06,True,1.0,0.06161,2025-10-29 14:33:44.497,2025-10-29 14:33:57.861,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y14mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y14mm_ocr.csv,26,"25, 26, 295, 32, 295, 25, 22, 24, 32, 40, 42, 37, 36, 33, 28, 28, 32, 27, 30, 37",57.30,20,"14:33:46, 14:33:47, 14:33:47, 14:33:48, 14:33:48, 14:33:49, 14:33:49, 14:33:50, 14:33:50, 14:33:51, 14:33:51, 14:33:52, 14:33:52, 14:33:53, 14:33:53, 14:33:54, 14:33:54, 14:33:55, 14:33:55, 14:33:56"
0.35,0.016,0.06,True,1.0,0.0621,2025-10-29 14:33:57.864,2025-10-29 14:34:11.227,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y16mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y16mm_ocr.csv,26,"34, 32, 27, 29, 29, 24, 20, 20, 24, 22, 21, 28, 27, 35, 43, 37, 44, 42, 34, 34",30.30,20,"14:34:00, 14:34:00, 14:34:01, 14:34:01, 14:34:02, 14:34:02, 14:34:03, 14:34:03, 14:34:04, 14:34:04, 14:34:05, 14:34:05, 14:34:06, 14:34:06, 14:34:07, 14:34:07, 14:34:08, 14:34:08, 14:34:09, 14:34:09"
0.35,0.018000000000000002,0.06,True,1.0,0.06264,2025-10-29 14:34:11.231,2025-10-29 14:34:24.592,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z60mm/x350mm_y18mm/raster_log_2025-10-29 14:32:06.948_z60mm_x350mm_y18mm_ocr.csv,26,"21, 23, 25, 27, 26, 20, 23, 37, 29, 295, 23, 23, 31, 30, 28, 295, 26, 31, 30, 20",53.15,20,"14:34:13, 14:34:14, 14:34:14, 14:34:15, 14:34:15, 14:34:16, 14:34:16, 14:34:17, 14:34:17, 14:34:18, 14:34:18, 14:34:19, 14:34:19, 14:34:20, 14:34:20, 14:34:21, 14:34:21, 14:34:22, 14:34:22, 14:34:23"
